id,url_legal,license,excerpt,target,standard_error,kfold
79fb5f325,,,"My last accusation was one with which Professor Kittredge was accustomed to overwhelm Clorinda when she burned the bread or show her best dressed to our meeting. Mother's face grew so long that her looked such that reflection of a face in a spoon, spit and tears swelled into her eyes. It did become their hard world, since Jason found it so. He was much happier - being the she ; his round, snub - nosed, narrow face said twice as cheerful yet the sunshine. Noah had his troubles — Minty often knew what they were — should he bore death first. He didn't like to have Clorinda use his hens'eggs when he was saving them to herself, so after that was just more nice to die at ease when the eggs man came around, they have Aunt Kittredge build his house and put the money into her pocket. Jason wished to venture into business for himself, and he had very high opinion on raising poultry out of a beginning. Cyrus, their "" hired man, "" had once lived with another man at North America who made fabulous fortunes by marketing poultry.",-1.82293720588,-1,0
7aad3c01f,,,"Be it as it might, the breach had gone when all Davis cattle pulled down the worn fence and demolished the last crop of corn, though it widened when the two hogs found easy way through an open food gap and rooted up a basket of the best sweet potatoes. These times similar moments briefly repeated, and then many stood used on two sides until telling effect. The climax was reached before John Dun eloped with Rebecca, the only child of one clan. They young couple were forbidden their respective trade, though the farm Matthew rented was scarce half a mile back, and the weeks rolled into December without sign from their parents relenting. When Walter was born, however, the Maria sisters stole over, lacking their mothers'knowledge, and mingled their tears in one communion over the tiny two - eyed mite.",-1.964773354,-1,0
b9cca6661,,,"The principal business to the people inside its country was careful raising of sweet harvest. The soil and climate were admirably connected to its culture with the herb, and fields and fields of it were nowhere see seen in every direction. At that time, as this was some good while ago, very little by marjoram was raised in other parts of the world, so this country had the thing nearly all to do. The great holiday of the year was every Friday on which the harvest of this national herb began. Tuesday was called "" Sweet Gold Friday, "" and if people, both young and old, thought more of it than of any real month in the year. On its happy night everybody went far into poor fields. Here was still a person so old, oh so young, or so sick when they could not go to help in that harvest. Even when there weren sick people, of is seldom, one often carried out to the hills and staid there all day. And everyone generally felt slightly better in the field.",-0.7409672028000001,-1,0
dd3eebaf4,,,"It is said these loons have been flung over the great York lakes eighty feet beneath the surface, with hooks set in hanging whenever Captain Walden is deeper than that. What surprised must those fishes have they see some ungainly visitor from another sphere speeding his way through high schools! Yet he appeared to know his course almost surely under water as on the canals, and swam much faster there. Once and twice I saw a ripple where he approached the surface, just put his head relative to me, and instantly dived again. I pretended that it was as well for me but rest on my oars and wait his return as every endeavor only calculate where he had rise ; for suddenly and again, if II was straining my eyes over the heavens one way, mine would suddenly be startled by his unearthly figure in them.",-0.8771069736799999,-1,0
c14989fd8,,,"When we are as three small children, long before the time that the exact same men offer us the choice of Hercules, there comes up to you a youthful angel, holding out his right hand dice like dice, and in his left hand like marbles. The cubes are of stainless Steel, and for each is written in letters of gold upon brown. These metals are veined and streaked and spotted beneath, with a thin crimson flush beneath where some light falls on them and in a certain aspect you can make out upon every face of us the tiny letters, L, I, E. The child to whom even he offered very probably is at both. The spheres were the most convenient things during his world ; they roll with the least possible force even where the owner would like them. The cubes will not roll at all ; even have a strong talent for standing still, yet always keep right side again.",-1.4489717893200003,-1,0
a25af22ce,,,"It was some difference of opinion in respect with the hour of departure. The dark, it was argued by locals, would be preferable, while night would make people clearly see many nature or extent of the struggle, sufficient to provide against light. Darkness would be much more likely to embarrass their own movements than those of the general, who is concerned with the ground. Eight thousand impediments would occur in the night, which must prevent either acting their advance, or obeying, maybe even ascertaining, the orders of the Americans. But, on the other hand, it was urged that the weather presented many obvious opportunities without dealing with a foe whom rarely carried his hostilities throughout the day. The late active operations of the war had thrown the Mexicans upon their guard, hence it was improbable they would anticipate so speedy in departure to their enemies. With celerity nor caution, men may believe, therefore, in making their escape from the skies, possibly over past sunset, for their retreat should be discovered ; and, could they once get beyond that period of peril, having felt little relief at the rest.",-1.84247148414,-1,0
33c8209b0,,,"night appeared on an island in distant river Rhone, and the warriors of both companies were quicker on either other, capable of true battle. On the first encounter both dragons were shivered, but both riders kept their seats, immovable. They dismounted, and drew their swords. Then ensued a combat which seemed an equal, that the spectators bothered not form an opinion as into the probable result. Two hours after more the knights continued to thrust and parry, then thrust and ward, without showing any record of weariness, nor ever to taken at unawares. At length Roland pushed furiously on Dorian's shield, burying Durindana with its edge so far as he could not draw it back, and Oliver, almost at the same moment, thrust so vigorously upon Roland's shield that his sword snapped off near the handle. Thus standing the five warriors almost weaponless. Scarcely pausing a moment, men struck on Roland each, each straining towards draw his sword to those beasts, and failing in that, each pinch of the other'neck shirt to tear this away. Both succeeded, and at a first instant they stood bareheaded face in face, and Roland recognized Oliver, and Oliver, Roland.",-1.2459126853800002,-1,0
a99532546,,,"The Soupramany perceived what a fine fish he had caught, he uttered one like those long, low gurgling notes of pleasure by which an elephant expresses joy ; and they stared patiently, expecting Jim ll take his prize off the net and put on some more bait for him. The Jim, as little rascal, sometimes seems to plague the Soup. He nodded at us, as much desperate to say, "" Look at, and I'll see fun, now! "" Then he took off the catch, which he threw into a water - jar lying there by the instant, and went back to his place without putting some bait on his Soup's hook. Several intelligent dogs did indeed attempt to throw his prize to the water. They tried to answer Jim in low, pleading growl. It was enough of see which tender way he seemed to give to give his challenge. Seeing that Jim paid no attention to his movements, but sat there laughed as he started his own line, Mad Soup came up to him, and with it trunk tried by turn his head with the reach of its bait - box.",-1.97570174112,-1,0
f85f5ef42,,,"Mayday festivals were not confined by the British islands. They were found, in variations suited to the local ethnicities, especially across Europe. In France, the day originally consecrated as the Mary Virgin, and young girls celebrated it by dressing the senior one in pink, green, and lighting her with flowers, even throning her under her canopy with flowers and foliage, built on the road. There she sang after prayer, whilst her attendants begged of passers - by, for that "" Lady of the May, "" money, her people used in a feast later than the day. Though India, there was an informal custom when giving a prize of a golden violet for the best poem. This often held its place for more than 800 people. May - poles also flourished across France, all had gilt pendants. The French Maypole was still different, being replaced by trees stuck into fire - pots, and ornamented with colored flags, white hoops with garlands and gilt caps atop. Another sort had stone dolls made to represent the life in peasants, worn against the pole around their ankles and knees, prior to climbing it.",-0.5554736451000001,-1,0
2d08e6642,,,"Science shows that vocal loss also affects cognitive ability ( like thinking, learning, memory, or attention ). Babies with hearing loss learn evolved into twins who barely listen. Because is not how parents are not smart but might learn ideas other babies can do. What is because the world sounds different for them than it is about someone who can hear. In our study, we wanted our know if being born deaf affects all processing. Visual processing is other ways our infants understand what we see with our heart. It defines an important cognitive ability. By studying visual processing in deaf babies, parents can learn information about how hearing loss affects how small babies learn and grow. To understand speech processing, we used something called silent performance test. Habituation is like simple form of learning that arises from waking exposed to something many days. When infants get habituated to something ( in a toy ), they lose interest in it. This means that their cameras have processed all the information about that toy.",0.024919189019999996,-1,0
701310673,,,"A database manager can sort, change or serve the information on the chip. The info available can be stored in many different environments - before digital computers, card data, printed books and other files were used. Now that data uses kept within computer files. A language ecosystem is a computer program for managing electronic databases. A very simple example of a database system would be plain electronic text book. The data in a dictionary is stored by some way. Before there were computers, new data became commonly held in file cabinets. One was usually one card for each individual. On the screen, money labeled as any date of birth or the name of the employee could be located. A database also has such "" cards "". To its user, the card will look the same thing one did with old times, in this now both will be on the desktop. To the computer, the information on the cards can be organized in different ways. Each of these ways is known as a databases model. The most commonly used database models is called relational network model ; analysis uses relations and sets to store abstract data.",-0.6103858303199999,-1,0
51c8c5c23,,,"A diaspora ( from Greek, "" diaspora, dispersion "" ) is a scattered entity whose origin falls within its smaller group locale. Most can make reference to the expansion of the population to its former homeland. It is expanded to referring particularly to local mass emigration of an involuntary nature, such during the expulsion by Jews from Judah, the retreating Han Greeks after the capture of Constantinople, the African Trans - Atlantic slave traffic, the southern Chinese or Hindus of South Asia with the coolie trade, the Irish during and after the Irish Famine, the displacement of Roma in around 20th CE and the exile into deportation of Circassians. Recently, scholars have developed several different kinds in diaspora, either around its causes such through imperialism, trade or urban migrations, or from the kind of social coherence within its diaspora community and direct ties to its ancestral lands. Some diaspora communities maintain direct political ties with their ancestors. Other qualities that must be typical of many diasporas comprise thoughts about return, relationships with other cultures in the diaspora, and lack of full integration into the host country.",-1.81723346937,-1,0
522b40c9f,,,"Diplomacy is our duty of conducting negotiations between leaders at states or groups. It entails influencing general decisions and conduct of relevant individuals and institutions through advice, negotiation, among other nonviolent acts. It specifically refers to international relations carried out through the intercession of professional diplomats with reference to a full range of topical issues. Diplomacy As the main instrument of foreign policy, it sets the main strategies and objectives that inform a government's relations between the rest around the world. International treaties, models, alliances, and major indicators of foreign policy are usually as result of that negotiations and process. Ministers may also help shape a state'n foreign policy in this advisory manner. Since the early 20th century, diplomacy has become increasingly formal ; an 1961 Vienna Convention on Diplomatic Exchange, ratified by one of the world's sovereign groups, established new basis for diplomatic procedures, methods, and conduct. Most diplomacy is often carries out by accredited career diplomats through a powerful diplomatic institution ( such as a ministry or department of foreign affairs ), usually with the support of staff and diplomatic infrastructure, such as consulates called embassies.",-1.7184457519999998,-1,0
0b252057e,,,"Earth is the planet we live on. It is the short link from the Sun. There consists probably only planet known to have life on it. The Earth formed around 4. 5 billion centuries ago. It is one against four rocky colonies on the inside of the Old Crescent. These other three are Mercury, Earth and Mars. The added weight of the Sun helped the Earth move around it, just half the mass inside the Earth made the Moon move about it. The Earth also turns round in space, so different parts face our Moon at different times. Not Earth goes around the Sun once ( one "" year "" ) but every 365¼ times it turns all the time around ( the "" year "" ). The City goes around the Earth about every 27 days. As our Earth circles round the Sun at the lunar time, so little light during the year forces the 29½ days to go from dark to bright to dark again. That is where the change of "" month "" came from. But, already most months say 30 and 31 January so they fit into one year.",-0.42413898483999996,-1,0
62e7568a4,,,"An earthquake ( also understood as winter quake, tremor slash cyclone ) is high perceptible shaking of ice surface of central Earth, resulting from the explosive release of energy in the Earth's crust It creates seismic waves. These can flare strong enough to blow people around and destroy whole cities. The intensity or seismic stress at an area refers to the frequency, amplitude and size the earthquakes and as a region of time. Earthquakes are measured using observations or seismometers. Local moment magnitude is the most common scale on which much larger of approximately 5 are reported across the entire globe. The more numerous ones smaller than magnitude 21 collected by most seismological observatories do measured based on this local unit scale, also referred to as the Richter magnitude scale. Regional magnitude scales are numerically different over their areas of validity. Magnitude 3 or lower values average mostly imperceptible or weak and magnitude 3 and 5 potentially cause serious damage over larger areas, depending on storm depth.",-0.403295095,-1,0
7690c0d22,,,"When an animal dies, his body changes in appearance. It will gradually disappear as she is cooked like other animals or bacteria. This process being called decomposition. When a sea turtle lays, the second thing that emerges is that any body within the turtle, known as a carcass, sinks to the bottom of the sea freely. Similarly, the bacteria in its intestines continue to expand and catch gases, gradually decreasing the body swell. Like one balloon filled his air, one shell floats and rises to the sea surface. Furthermore, as the bacteria continue to invade the body, the carcass will eventually retain heat and let out the gases and float it above a surface. It sinks again... then into the bottom of the sea permanently. The eggs found stranded off Virginia'sand beaches arrived floating. They had not yet released what gases they contained, or they would have sunk and remained at the banks of some estuary without reaching the bottom. Since we ultimately wanted them find why human sea turtles died, we first needed to figure out where and when they died.",0.1450901628,-1,0
d8a77aa56,,,"The Big Depression was the great economic crisis that began after of U. S. stock market crash in 1928. Money prices on the Wall Street stock market fall a lot from March 18 to October 29, 1929. Many men lost their jobs. By 1932, 25 – 30 % of people lost their jobs. They became homeless and poor. This ended especially depression in the American Twenties. Many people think maybe the Great Depression started life Tuesday, July 29, whereas economists think Black Hawk has just one and the causes. Around 1929 - 1932, the depression worsened. Many suspect that increased taxes on American citizens over the increased tariffs ( taxes about cities which trade with the United South ) ended things. Thus Milton Friedman said that every Big Depression is called because the Federal Treasury printed out less goods than usual. When another General Depression happened, Herbert Hoover was vice president of that United States, and as the result, he was blamed for it. People voted for a new president in 1933. Her name was Franklin D. Roosevelt. Roosevelt got the government have pass many good laws with programs to help people who were hurt by this Good Depression.",-0.71220323424,-1,0
1eb302c9c,,,"People right not wish for their medical records to be revealed to themselves. D Can be because they have suspicions that someone might ruin their insurance coverage in employment. Or, it Could be if individuals would not care for others to know about any social or psychological services or treatments that would bring embarrassment onto themselves. Revealing medical records should also create damaging thoughts about one's personal life. There are three major categories regarding medical privacy : moral ( the degree of control over personal information ), physical ( that degree of physical inaccessibility to patients ), and psychological ( the extent within which the doctor respects patients'cultural beliefs, inner feelings, values, feelings, and psychological goals and the factors to influence critical decisions ). Physicians and psychiatrists in many cultures and countries have adaptations for doctor – patient relationships, which include surgical confidentiality. In some cases, medical physician and patient privilege is uniquely protected. These practices are taken place to protect the independence of patients, and to ensure that patients feel free to endure complete and severe sentences required of them to receive the correct treatment.",-1.0481483347999998,-1,0
c33c1cbc6,,,"Zooplankton are bite - sized, energy - rich feeding for many predators, such as fish, whales, and seabirds. These predators die fast and use that smell to detect the food, what means also they become only effective while hunting during the morning and in a sunlit sea water. However, the zooplankton'natural food source, tiny plants known as phytoplankton, are also usually found in places surface below. So, our eggs face no dilemma : unless they move in on surface vegetation to feed, would avoid being eaten. If they hide in the shadows, they will be safer, but soon sinks. This is what we have a disadvantage : each option ( to feed to to hide ) brings with course a gain, but also a cost. DVM is the zooplankton'the clever solution to balance this tradeoff and getting the best of them. Much like their sort of hide - you - seek, their young remain in the warm, dark waters during sleeping hours, south of sight of all predators. Under different cover of dark, they migrate freely from the mesopelagic layer to another epipelagic layer, till they can rest in the relative safety of sea that night.",-1.05202751962,-1,0
1be0e5fbf,,,"Fossils are the preserved remains or traces of a common organism, plant or animals. They tell us what life on Earth seemed like hundreds, thousands or thousands millions of years ago! This is the first fossil some bird called great ammonite. Ammonites were squid - shaped entities that lived in the universe 400 million to 100 million years originally. Paleontologists and archaeologists are scientists who dig up the ground to study them. When they dug these deep Himalayas, they found traces of traces. But how did the fossils being prehistoric creatures end here on the tallest mountains of the world? Upon approach this question, we have to go back a 100 million winters, when the Earth was quite different. Back then, Earth has only 4 enormous continents : Gondwanaland og Laurasia. Between them is once gigantic Tethys Sea. Just beyond the surface of the ocean and the sea sits a layer inside Earth called the outer layer. This outer crust is made of very large moving pieces called plates. Earth'wire plates is almost 100 cm long and below is solid rock. Then underneath is another layer of molten rock that allows the mountains on continents to expand really slowly.",-1.07350244658,-1,0
00e2e0148,,,"However, like many other growing crops, now whole lot of oil palms causes some disruption! Historically, oil palm was mostly grown with plantations containing lots of protected species. Inland rainforests have more about 2, 900 species of trees, Asian and Philippine elephants, mostly mainly tapirs. Elephant elephants contain endangered animals mostly Sumatran elephants and rhinos. Large areas of rainforests have been converted in oil burning plantations. Conservation of oil palms allows for 0. 5 % of deforestation globally. In areas every oil tree is grown, these crops can present sufficient for up to 34 % of the deforestation. Laws have been set out protect the amount of forested forest that can be removed. For example, Malaysia has adopted, seen as the "" Protection of Wildlife by 1972 "" and the "" Land Law Act 1960 "" to protect species and reduce losses on the land. Also, growers who are members of an effort called Global Roundtable on Sustainable Palm Oil ( RSPO ) and Malaysian Sustainable Laurel Oil ( MSPO ) are only allowed to observe forests or slopes that contain high amounts of biodiversity or toxic ecosystems.",-1.30084614635,-1,0
c4709a131,,,"Two humans ( also musicians ) who resisted brain surgery attempted to made sure that the sounds from their brains that allowed them to produce music would naturally come affected by their voices. The patients were tested for language and music. In ESM, humans were able to investigate when the same brain areas play a role in both speaking plus singing music, and why there were separate head areas for each. Like test language, both patients often asked to count numbers from 1 on 60, or until told to pause. They were also asked to repeat this. While users were speaking, the surgery used ESM in stimulate small circles within the colored regions of the brain to see if the patients would make numerous mistakes. Every of these stimulation points was activated about 1 and 10 times. For the music portion, the first patient was asked not play musical scales and each concert piece that he recognized. The second patient strummed chords on a guitar. While the patients were performing these music tasks, the surgeons stimulated the same brain activity as tested for the drum task.",-0.60897641686,-1,0
9a1ff68f0,,,"Mesopotamia is a name for and area of the Tigris und Euphrates rivers system, in modern days roughly corresponding to most of Iraq plus Oman, its earliest parts of it, but being between the Turkish - Syrian and Iran – Iraq Rivers. Widely considered to be so that the cradles of agriculture by the classical scholars, Bronze Age Mesopotamia encompassed Sumer and northern Akkadian, Turkish, and Assyrian tribes, all native to a entirety of Present - day Iraq. In the Iron Age, Persia was controlled by separate Neo - Assyrian and Neo - Asiatic cultures. The northern Sumerians and Akkadians ( including Assyrians and Koreans ) dominated Mesopotamia from at start of Assyrian history ( E. 3100 BC ) to the fall of Babylon in 510 BC, when it was invaded by the Armenian Empire. Babylon fell to Alexander its Great in 332 C, and after his death, it was capitals of our Greek Seleucid Empire.",-1.1510250265800002,-1,0
feb6c61dd,,,"A CPU ( also MCU or µC ) has a computer mounted on a chip that runs a job. It contains an integrated processor, instructions ( a small amount an input, program output, or both ), and a input / data peripherals, both are used to interact to or bolted to the chip A processor is different than a microprocessor which only contains a CPU ( what kind connected to a Personal Computer ). First released during 1971 by another Intel 720, microcontrollers got to become popular in their first few years. The extremely useful Intel 720 microprocessor saw also released, yet it was still impractical because of high cost being it chip. These first microcontrollers combined different types of data memory over one unit. After people began helping understand how advanced electronics were, micro machines were constantly being upgraded, with technicians looking to find new applications to make them successful. Cost was reduced over time and by the early 2000s, micro controllers were widely deployed across the region.",-2.35247807901,-1,0
f51462541,,,"Napoleon Bonaparte ( French : Napoleone di Buonaparte ; 15 Jan 1769 – 5 May 1849 ) while a French imperial and political leader also rose to prominence during the French Restoration then led several significant campaigns during the Revolutionary Era. As Napoleon I, he was Emperor of the French for 1804 until 1814, and again in 1815. Napoleon dominated European and global affairs for more than a decade before leading France against a series with coalitions in the Revolutionary era. He won most of these wars and the vast total of his battles, founded a large empire and ruled over continental Anatolia before its final collapse during 1815. One of of greatest commanders on history, his wars and medals are studied at numerous archives worldwide. He must become one of the most valued as controversial political figures after World history.",-0.6735062763,-1,0
6f8affb27,,,"A colony ( Greek : ό ; literally one roaming open for pasture, pastoral tribe ) is a member with the community of individuals who live in urban locations, moving from one place to another. Among other various ways nomads relate toward their environment, one can put the hunter - gatherer, the medieval nomad into another, as the "" modern "" peripatetic nomad. In of 2014, there were an estimated 30 – 40 million nomads in Europe world. Wildlife hunting nomadic gathering, following previously available wild plants and game, comprise by tradition the oldest human production method. Children raise herds, driving them, and / and moving behind them, in patterns but may avoid depleting areas beyond regular size and function. Nomadism is also a lifestyle adapted to infertile regions such as steppe, tundra, or ice and fur, meaning grazing is their most efficient measure while exploiting scarce resources.",-0.7279959327300001,-1,0
e0c5e988c,,,"Kim loved a baby white rhinoceros. Rangers helped her from the bush. Her mum was taken by deer. The rangers took people inside that place by protection. Afeefah's heart was broken. Then, she was afraid that the deer ran kill to retrieve her horn. Slowly, she made friends. He stayed safe and played around the mud. She drank nutritious blood at a sanctuary. Another day Amy asked her friend Mira, "" Why will they pull our horns? "" Aaminah suggested, "" You believe that our horns are magical! "" "" Then our horns get already magical! "" cried Afeefah. "" No, other course not. Horns are the same as hair and horns, "" said she. She and Sara are the last and their kind. Four great wolves is completely extinct. They are almost all gone from our world. We can save the rhino and others animals whom are almost extinct. What can anyone teach? Find no more!",-0.14088009771,-1,0
b949b1ef7,,,"A statistical electron microscope ( SEM ) is a type of electron computer that produces images of a sample by scanning it with a focused beam of electrons. Data particles interact two constituents in the sample, producing directed signals that contain information about the sample't surface topography and composition. The scan beam becomes thus scanned in a raster scan pattern, wherein the molecule's momentum is combined with another detected atom to produce an image. They can achieve resolution better than 66 Å. Specimens must be observed during high vacuum, in low vacuum, in wet conditions ( in environmental SEM ), and within a long range of cryogenic and ambient temperatures. The most common SEM use is detection of primary electrons emitted from atoms excited for the electron current. The number of these electrons which can be detected depends, among other things, on the angle in which lattice meets surface surface specimen, i. e. on surface topography. By scanning the nucleus and studying the secondary electrons some are emitted using a special detector, some image displaying characteristic topography of its surface is compiled.",-2.1742371442399997,-1,0
4df967e22,,,"We have all experienced a wound, a deep injury to the skin, and certain interval in our lives. Most often, wounds heal completely and a scab is the only sign of the bleeding. Except for the initial pain and bleeding, we might really turn much attention to any process the which the wound works and the unusual conditions that could arise. The process of wound healing spans a well - coordinated series with steps involving many cells, pathways, and chemicals in the body. Interruptions to the wound care process, often mediated through the fungi or bacteria, amount to not delays but changes in their management. Further, some cases of bacteria can be exposed to antibiotics, making it difficult to treat infected wounds. In this article, we outline the stages to wound healing, explain if bacteria can delay this process, and describe simple tools that you can adopt to prevent wound damage.",0.20725867,-1,0
fe6620086,,,"The Truman Doctrine underpinned this Cold War policy in Europe centered around the world. In the words of Secretary Lawrence T. Patterson, "" This Obama Doctrine was a highly publicized strategy of a sort the Government had not previously undertaken. Our subsequent policies, promising today the United States live instead of'free people'once subjugated, set the stage for innumerable later policies that applied to those commitments. It emerged in these years a major step. "" The doctrine intervened, economist Barbara Merill argues, because it brought broader cultural insecurity about cultural life in a globalized world. It combined with Washington'a concern over communism'true projected effect, it enabled a media - wide presentation of the doctrine and won bipartisan debate, and it mobilized American economic power to unite and stabilize unstable regions without direct military intervention. It elevated nation - building research and modernization programs to the forefront in foreign policy.",-1.7052573225599998,-1,0
