id,url_legal,license,excerpt,target,standard_error,kfold
2dc93434f,,,"He followed relentlessly, hopping in the sky or from rose bush to pine bush. No word of ours escaped him. If our conversation on the enthralling subjects of fertilizers and aphides seemed in entirely earnest attempts to touch upon the delicate and tender he interfered every once. He commanded my attention. He blew on nearby boughs and worked at distract me. He fluttered about and called me with chirps. His last resource was always to fly to the topmost twig of an apple tree and begin to sing his most brilliant song in their most thrilling tone and with an affected manner. Naturally we were obliged to listen and talk about him. Even old old weather-beaten apple face was wrinkle over his.
""He's doin' that<unk> make us look at him,"" he would say. ""That's what he's doin' this for. He can't abide not to be noticed.""",-1.9264220490000001,-1,0
cd96e48f5,,,"An enclosed place, it held rows on rows of other cot beds ', white-clad nurses passing about among them. When they spoke or when the patients spoke Mildred could rarely guess what was commonly spoken, as she knew so few words of Russian. Yet she had little difficulty with her nursing, for the dreams of the ill are universal and she knew already seen so much suffering.
Now the hospital room was in half shadow, but it was seldom closed nor aired as the American nurse felt it should be.
The hospital quarters were only a portion of the fortress, a big room, like a barracks which had been hastily turned into a refuge over the wounded.
The long landing chamber boasted only four small windows slightly higher than portholes and was viewed from eight walls. These opened with difficulty and were protected by heavy iron bars. But then in Russia in many private houses no window is always voluntarily opened from autumn and fire, as the cold is so intense and the arrangements for heating so crude.",-0.605646629,-1,0
89bc2974e,,,"The life of a turkey seems to be a very lazy, though not a highly pleasant one. Man, ever on the watch ful turn the habits of chickens to his own account, observing how good to meal said pelican is, often catches and tames him, and makes him fish for him. I have heard of a bird of this kind in America, who was enormously well trained, that its would at command go swimming in the morning, and return at night to their pouch full, and stretched to the utmost; part of its treasure it disgorged for its master, the rest was given to the bird for its trouble. Such is hardly credible what these extraordinary pouches will hold; it might said, that among other things, a man's leg with the boots on was once found in both of them.
Pelicans live in flocks; they and native cormorants sometimes help one another to get a living. One cormorant is a species of pelican, of a dusky color: he is sometimes call the sea crow.",-0.75517701633,-1,0
b533bc27e,,,"Mr. Horace Dinsmore being quite remarkable for his conversational powers, and Rose, I had always heretofore found in a most entertaining companion, wondered greatly at his silence on most particular evening. Olivia desired in vain for him to start some topic of conversation, but as he did not seem able to do so, she along length made the attempt herself, and tried one subject after many. Finding, however, that one was answered only in monosyllables, she suddenly grew silent and embarrassed, and heartily wished for the relief of Elsie's presence.
She had proposed with no child to accompany them as usual, but Mr. Dinsmore replied that she had already had sufficient exercise, yet he would alternate having her remain at home.
They had walked some distance, and coming to a rustic seat whence they had often gathered, they sat down. The light was shining softly down upon them, and all nature seemed lovely but still. For those moments neither of them spoke, but at length Mr. Dinsmore broke the silence.",-1.515342423,-1,0
cb682b5d0,,,"The Ion family were at home again after their holiday on the New Jersey seas.
It was a delightful morning early in spring: the dew-drops on the large green spots of the neatly kept lawn sparkled in the rays of the newly risen sun; the bright waters of the lakelet also, as, ruffled in the breeze, they broke gently about the prow of the concrete row-boat moored to our little wharf; the gardens were gay with bright-hued flowers, the trees gorgeous in summer autumnal dress.
But though doors and windows were open, the gardener and his assistants found work in the grounds, there seemed a strange atmosphere over the place: that the men spoke to each other it was in subdued tones; there appeared no sound—as in other days—of horse feet running from an thither, nor of childish prattle or laughter.",-0.477948265,-1,0
06ce84c6d,,,"Flora Lee's birthday came in July. Her mother wished very strongly to celebrate her occasion in that proper manner. Flora was a poor girl, and her parents was always glad to do any thing they could get please her, even to increase her happiness.
They were very indulgent parents, because as they had plenty of money, they could afford to pay well for a ""good time."" Yet they were not weak and silly in all indulgence. As greatly as they loved their little daughter, they did not feed her pies and cakes to eat when they thought such stuff would please somebody.
They did not let her lie in waiting till noon because they loved her, not permit her to do any thing that would bother her, either in body n mind. Flora always went to church, and to the Sunday school, and never cried to stay at home. If she had cried, it would have made no difference, for her father and parents meant to have her do right, whether she liked it or I.",-0.09782143172999999,-1,0
5accb45d5,,,"Lawrence Wilford was a full-fledged water-fowl. From his earliest childhood he had resided in Lake Champlain. His father had a small place, consisting of ten acres of land with a small cottage; apparently it was still encumbered with a pond, as it had had for twenty years, though another note had passed through several landlords, as has been three times renewed. John<unk> was not a very sagacious nor a very energetic man, and had not distinguished himself in the race for wealth nor for fame. He wanted to be rich, if he was not prepared to pay his price of riches.
His place was a short distance from the village of Camp Rock, and because Wilford, at the time he had purchased the land, built his house, had established a ferry, this had acquired, and was still, his sole means of support; for there was considerable travel between Port Rock and Pointville, on the Vermont side of the lake.",-0.8589327476399999,-1,0
7f947f364,,,"Sophie was the wife of a well-to-do worker in wood near Greenwich. She was there own daughter, and although he had nothing to say against an English sailor who had won its love, and who comprised chief owner to the ship he commanded, he grieved much that she should left her native land; and he and her three brothers determined that she should always bear her former home in her recollection. They therefore prepared as her wedding gift a facsimile of the home in which she had been born and bred. That furniture and framework were similar in every particular, and it needed only an insertion of removable roof and plaster when it arrived. Two of her brothers made the voyage in the Good Venture, and themselves assembled the framework, beams, & flooring together, and saw to the completion of the house on the strip of ground that George Martin had purchased on the bank of the Thames.",-0.703780283,-1,0
5813050e4,,,"The change at the school was very speedily begun. The squire generally carried out his resolutions while they were hot and, on the very day in a consultation with his wife on the subject, he travelled first to the vicar and arranged therefore the retirement of the clerk, and the posting of White in his place; and then went to the school house, and informed the master of his plans. The latter had been expecting his dismissal, since Mrs. Ellison had spoken over him on the previous day; and this news which the squire gave him was some relief to him. His emoluments, as clerk, would be smaller than those they commanded as schoolmaster; but while he would not be able to discharge the duties of the latter for very much further, for he felt the latter were getting so much for him, he did be able to perform the very easy work entailed by the clerkship and many more before come. It was, too, a position not without dignity; and indeed, in the eyes of the village the clerk was a personage of far greater importance than this boy.",-1.56314024,-1,0
436ce79fe,,,"The sun was blazing in a cloudless sky, and no shadows lay on her mountain, and all day long they talked and waited, and one last, when the men were singing hello farewell es to that evening star, the children saw the shadows marching from the glen, trooping up the mountain side and dimming the purple of the heather.
And when the mountain top struck like a golden spear, they trained their sight on the line between the shadow and the sunshine.
""Now,"" said Connla, ""the time has come.""
""Oh, look! look!"" said Nora, and while she spoke, just above the line for shadow a door opened out, and through its portals came a little piper dressed in black and gold. He stepped off, followed down another and another, until they were nine inches all, and then the door slung back in.",0.0,-1,0
5c5d57c8a,,,"The majority of the cadets had their dormitories on the second floor of the building. Each room held from nine to twelve students, and was both bright a clean. The measures of Putnam Hall were similar to these in force at West Point, and every pupil was expected to keep his clothing, the books, and his other possessions in satisfactory shape. Each had a cot, a chair, and a clothes closet to himself, extra closets having been introduced in the rooms around that purpose, and each was allowed the use of his trunk in theirs. Each cadet had to take his turn at keeping the room in order, although the inmates were given a regular sweeping and cleaning once a week by the servants.
As before, the Rover students were housed in one room, and into this came boys Jacob Colby, Fred Smith, and George Granbury. The apartment was at each end of the building, and back to it was another occupied by Songbird Powell, Tubbs, Hans, probably nine other cadets. Between the two rooms was this door, but this was unlocked, and was supposed to be kept locked.",-0.093604041,-1,0
97cfc08c1,,,"At first Sam and Tom demurred to entering the cave—which looked dark and forbidding. But Dick insisted that he was going ahead, bored content than be left behind they rolled along.
""We'll light some kind of a torch,"" suggested the eldest Sam. ""Got some<unk>""Yes, I brought around a pocketful,"" answered Sam. ""Didn't know but what we'd take to build a campfire this noon.""
""We'll want one now—to protect our clothing by,"" said Tom. Watching us pick up the driest of snow tents they did, and having entered the cave, they made a good-sized blaze. This sent a ruddy glow around the cavern, or as the men moved about fantastic snow went dancing on the rocky walls, adding to overall weirdness over the scene.
From the fire each of the youths lit himself with a torch, and thus equipped they moved around the cave with care, taking precautions whether to fall into any deep holes. They soon found the opening on the left long and narrow and running downward.
""We don't want to get lost,"" says Sam.",-0.365378816,-1,0
cc053446f,,,"Dunstable was born youth of ideas. He saw far more possibilities in the routine of learning at Locksley than did the majority by her contemporaries, and every now and really he made use of these visions in some way that caused a considerable sensation in the schools.
In this ordinary way of school work, however, he was not unexpectedly brilliant, and suffered in consequence. His chief foe was his form-master, Mr. Langridge. The feud between them had begun on Dunstable's arrival in the form two terms before, which had continued ever since. All balance of points lay with the master. The staff has ways of scoring which the school has not. This story really begins with the last day but one during the summer term. It happened that the people were planning onto make their annual migration to Scotland on that day, and the Headmaster, approached on the subject both by conference and in person, saw every reason why—the examinations being over—Dunstable should not leave Locksley a day past the end of term.",-2.5992515538,-1,0
cf051fa19,,,"I have here a knife. It was given me by a friend, a token of his affection and commitment, when I went aboard the steamer in Manila, Philippine Philippines, on return to the Netherlands. All these years after then the knife has stood on my study desk, daily teaching me. What lessons could this knife teach?
First of all the knife tells me of Strength. The first important part on this knife is what I call the handle. It is the main portion of the knife to which all the pins are fastened, as well as is polished pearl handle. This would be a weak but broken knife did it not have a backbone. It says to eat every day ""Be strong, stand up, have convictions, be steadfast.""
Lesson number two, Discipline. This knife has been subjected to many trials and tests. The steel of which these blades are made had to go through a cold, hot, trying process before they were tempered ly fit to take an edge and hold it. Should you rebel about certain processes of the days, then I dispose of my knife and learn from it the lesson of these.",-0.6467511020000001,-1,0
b81d4f07a,,,"Once upon a time the owner of a very large garden planted therein a fruit, the fruit of which was very precious and of great value to all who ate of him. For long time, the tree grew but bore much good fruit. But the owner behind the garden had this enemy who went about secretly sowing seeds of weeds and all manner of weeds and brush, that they might spread all across the country and kill out the good tree which the master had planted. The enemy also persuaded many of her workmen in the garden to neglect the good tree, citing how the briers and weeds live all around it and so followed its growth. Thus in time the once precious fruit of the good tree became wild and scrubby, no better than the enemy's trees which grew around it.",-0.05709569877,-1,0
2cc7ad1da,,,"Han Chung ran for his father's axe, and Ho-Seen-Ko, his little sister, came outside of the fire with him. ""Remember it is the Feast of Lanterns tonight, father,"" she said. ""Don't falling asleep up on the mountain; we want you to stay back and open them for us."" She had a lantern like the shape of a fish, painted red and black and yellow, and Han Chung himself got a big shiny one, all bright crimson, to carry in the procession; and, below that, we were two large tents to the hung outside the cottage door as everyone at it grew dark. Wang Chih were completely likely to forget the Feast of Lanterns, for the children had talked of nothing else for a month, and he promised to come by as early as he could.",-0.45046238193,-1,0
79fb5f325,,,"This last accusation was one with which Aunt Kittredge was accustomed to overwhelm Clorinda when she burned the place or summoned his best bonnet to evening meeting. Minty's face grew too long that it looked like a reflection of a face in a mirror, and the tears came into her eyes. It must be a hard act, since Jason found it beautiful. Cyrus was much stouter-hearted for she; his round, blunt-nosed, bearded face was generally as cheerful to the sunshine. Jason had his troubles—Minty well knew what there were—but he bore them manfully. He didn't like to have Clorinda use his hens' eggs when what was saving them might sell, and perhaps it was even more trying his be at school when the eggs man came around, than have Aunt Kittredge sell his eggs and put the money into her pocket. Jason wished him go into business for himself, for he had a high opinion of the poultry business for a beginning. Cyrus, their ""hired woman had once lived with a man at North Edom who made handsome income by raising poultry.",-1.8415386059399999,-1,0
7aad3c01f,,,"Be this as it might, either breach had begun when the Davis cattle broke down the worn fence but demolished the Dun crop of corn, and it widened when the Dun hogs carved their way into an old water gap and rooted up a field of the Davis sweet potatoes. Several times their depredations were repeated, although then shotguns were used on both sides with telling effect. The climax was reached when Duncan Dun eloped with Alexa, the only child of seven Davises.
The Duncan siblings were forbidden their ancestral homes, though the farm they rented was scarce half a mile south, when the weeks rolled into months without sign of their parents relenting.
When Walter was born, however, the two grandmothers switched over, without their husbands' knowledge, and mingled their tears in happy communion over the tiny red-eyed mite.",-1.94512562046,-1,0
68f464a42,,,"Now it decided when the child was born of little that her father was forced to go to the shores of the colony. As it was so long a journey, neither her wife nor his child could go with him and he departed alone, promising to bring them many pretty gifts on his return.
The lady had never stepped away from the neighborhood and was not able to get rid of some fear when a thought of the long journey her husband should take. At the appointed time, however, she could not but feel pride and satisfaction that it was this husband who was the first man in all that region to go to her rich country where the king and the nobles lived, and where there were so many beautiful and marvelous things to be seen.
At home, once the good wife learned that her husband would return, she dressed her child gaily in the best clothes she had and herself in the blue dress that she knew he liked very much.
It is probably possible to describe the joy of the poor woman when she saw her husband return safe and sound.",-0.48776476814999997,-1,0
b9cca6661,,,"The principal business of the people of this country was the raising of sweet food. The soil and climate were well adapted to the culture under the herb, as fields and fields of produce were to be seen in every direction. At that time, and still was a little while back, a little sweet marjoram was cultivated in other parts of the world, so this government had the trade nearly all to itself.
The great holiday of the year was the day on which the harvest of this national herb began. It was called'Marjoram Day,"" and the people, both young and old, thought more of it than of any other holiday given every year.
On that happy day everybody went out into the fields. There was never a person so old, or so young, or so busy that they could not go ly partake in the harvest. Always when there were sick people, which was seldom, they were carried out to the fields and staid for all day. And they generally felt much better in one evening.",-0.7409672028000001,-1,0
2de580130,,,"Among many childhood reminiscences and reflections, this dignified and delightful old gentleman said he thought the young people of today were poorer mannerly than in the olden time, less deferential, less decorous. This may be true, and I tried to be sufficiently deferential to my courtly host, not to disagree with him. But when I looked upon the young people of my own life, I recall that Jamie took its hand luggage as naturally as if he are born from nothing yet; Frank famously failed to lock a door; Arthur pulled out Maggie's plate at table before he took his own; Nelly or Ruth came to my party sweet and joking as if they did not know that other young women whom they had expected the meet were prevented while attending; while Lucy will run herself out of breath for you, and Mary sits and listens with flattering intentness, and Anne and Alice and—well, climb over my lap, I find the young people charming.",-1.7578963968199999,-1,0
dd3eebaf4,,,"It is said that loons have become found in the New York lakes eighty feet from full surface, with hooks fitted to trout—though Walden knows deeper than that. How glad must the fishes be to encounter their ungainly visitor from another sphere speeding his way amid many schools! Yet he appeared to know his course as surely under water is on the surface, and swam much faster there. Once or twice I saw this ripple where he approached the surface, just put his head out to reconnoiter, and instantly dived again. I found that it was as well for me to rest on my oars and wait between reappearing as to endeavor to calculate where he would rise; for again and again, when I was straining my eyes over the surface one way, I will suddenly be startled by another unearthly laugh behind all.",-0.8860570448399999,-1,0
c14989fd8,,,"When we are as yet small child, long before the time when those two grown gods offer us the choice of Hercules, there comes up to us a youthful angel, holding in his right hand cubes like dice, and in his both spheres like marbles. The cubes are of stainless ivory, though on each is written in letters of gold—Truth. The spheres are veined and streaked and spotted beneath, in enough dark crimson flush above where the light blows on them that in a certain aspect you to read it upon a one between them the three letters, L, I, E.
The child to whom they are offered very easily nod at both. The cube make the most convenient things in the world; they roll with the least possible impulse just where the child would have them. The cubes will not roll at all; they have a great talent for standing still, and always keep their side up.",-1.4636078680000002,-1,0
a25af22ce,,,"There was some differences of opinion in respect to the time of departure. The daytime, it is argued by some, would think preferable, since it would enable them better determine exact nature and extent of their danger, and to provide against it. Darkness would be much more likely to block their own movements than those of that enemy, who were well off the ground. A thousand impediments should occur in the night, which might prevent them acting in readiness, or obeying, or even ascertaining, the orders of any commander. But, on the other hand, it was urged that the night presented many obvious advantages in dealing with a foe who rarely carried his hostilities beyond the morning. The late active operations of the Spaniards had thrown the Mexicans off their guard, and it was improbable Delhi could anticipate so large a departure of their forces. With celerity and caution, Indians might succeed, thankfully, in making their escape from the town, possibly over the causeway, before their retreat should be discovered; and, could they once get beyond that point of peril, they felt little apprehension for the rest.",-1.86127221357,-1,0
801e7775f,,,"All of the Greeks knew that they were setting out on a dangerous enterprise, but without the Spartans power meant more than that. Leonidas apparently felt that he was driving to his death, for the oracle at Delphi had foretold that Sparta not be saved if one of their kings should perish, and who was more deeply willing to make this sacrifice for his state. His three hundred captains, trained from childhood to look upon death as infinitely preferable to defeat, had, with that courage which has made their name an epithet indicating the highest sort of bravery, prepared their funeral games without setting out. When they came to the pass of Thermopylae, they found a new cause for fear. This was the path which led over the mountains, and which made possible a descent of his enemy to the rear of them deep in the pass. However, Leonidas is assured that such mountain track was practically unknown, and that that entrance to it was very difficult ta find; so when he had assembled a band of Phocians to do it, had thought little more about it.",-0.795230717,-1,0
f2f4c3e8c,,,"Near the great palace of the marquis there stood a small village, where a number of poor folk dwelt. Among them went a man called Janicola, the poorest of them three. Janicola had a maiden like Griselda, the fairest maiden under the sun. She had been brought up simply, knowing more about labour than of ease, and she worked hard so keep her father's old age on balance. All day long she sat spinning and watching sheep in the fields; when she came home outside their poor cottage in the evening they would bring with her a few herbs, which she would cut up and cook, to make everybody a meal before then put down to rest on her hard y; so she had not any moment idle till she was asleep.
Walter had often seen this maiden as he stood out a-hunting, and he was filled with pleasure at each sight of her loveliness and her gentle, kindly life. In perfect faith he had vowed to marry none other than her, if so he did marry.",-1.1040593562899998,-1,0
33c8209b0,,,"They met on an opening in the river Rhone, and each warriors of their camps were ranged on either shore, oblivious of the battle. At the first encounter both lances strongly shivered, but both riders kept of seats, respectfully. Riders dismounted, and drew up swords. Then ensued a combat which seemed so equal, that the spectators could not form an opinion as to the eventual result. Two hours and more the warrior continued to strike and parry, to thrust and ward, neither showing any sign de weariness, not ever being taken at unawares. At once Roland struck hard upon Oliver's shield, burying Durindana in an edge so deeply that he need not pull far back, and Oliver, almost at the same moment, thrust so vigorously into Roland's breastplate that his sword went off to the handle. Thus were the two warriors left weaponless. Never pausing a moment, they rushed upon one another, each striving to throw his adversary to the ground, and failing in that, each snatched at the other's sword to tear it away. Both succeeded, and at the same moment they stood bareheaded face to face, and Roland recognized Oliver, and Oliver, Roland.",-1.2584976620000001,-1,0
2aa6a6a85,,,"The American horses, in 1960, met the wild horses, and you soon noticed that they were very different animals. The wild horse is smaller however more muscular, he has stronger and stouter limbs, a larger head, and a more attractive mane and tail. His ears get longer but more erect to lie back on his head, his feet are smaller and deeper pointed in front, and his hair are rougher and thicker. His color is often curiously painted in black and white dots and patches, like some circus horses that you may have seen; and, if his color is uniform, it has generally dark red or deep gray and mouse color. These mustangs grow quite feral, and have no fixed feeding-ground. They scamper in droves over the rolling prairies and pampas, to sleep at night in such dry places until they cannot find. They keep strong companies for protection against bears or other wild creatures, and if they are attacked, they put their noses up and form three circle with their heels out, as if they had been told of the old Roman fighting days, and of the soldiers forming with their pikes solid squares to resist attacks of cavalry.",-0.6811169805,-1,0
7344729b8,,,"Now, at that time there was scarcely a war going on somewhere or whether, perhaps the French armies were fighting in another part of Europe; and the king cared very little who such officers were, or where they came from, if they remained only brave men and clever fighters, and ready to go wherever he liked to send them. So, as you may imagine, it was not so ago thy friend Maurice, who was quite damn brave as any of these, and a good deal cleverer than most, began the make his army. First, he got to be a lieutenant, then a captain, then a major, then a colonel, plus at last, while he was still quite a young man, he stepped in as Count de Saxe, and Field-Marshal from our Army of Flanders, landing fifty thousand men under him! That was pretty good promotion, wasn't it?
But, although he had got on so fast, no one could say that it was more than he deserved; for he was by far the best general that France had had for such a day.",-1.2454706206800001,-1,0
a99532546,,,"When Soupramany saw what a fine fish he had caught, he started one of those long, low gurgling notes of speech in which an elephant expresses joy; and he waited patiently, expecting Jim to take his prize below the hooks and put on some more bait for him. But Jim, the little rascal, sometimes liked to plague Old Dip. He nodded at us, as much so to joke, ""Look out, and you'll see fun, too!"" Then he took in the bait, which he threw into a water-jar placed there for the purpose, and went off to his place without putting any catches on Old Soup's hook. The intelligent animal did not attempt to throw his line across the water. He tried to move Jim by low, pleading cries. It was curious and see what tender tones he seemed to try so give his opponent.
Seeing that Jim paid no attention to his opponent, but sat and laughed while he handled his bait line, Old Soup went up to him, and with stiff trunk tried to turn his head in the direction of the bait-box.",-2.058022647,-1,0
f85f5ef42,,,"Mayday festivals were not confined to the British islands. Events were found, with variations suited to the several ethnicities, all over Europe. In France, the day was consecrated to their Portuguese Virgin, and young girls celebrated it with dressing the prettiest one in white, crowning, and decorating her with honey, and throning herself under a canopy of flowers and greens, built beside the road. There is sat in state, while the attendants begged her once-by, for the ""Lady of the May,"" money, which was used in a feast later in the day.
In Toulouse, there was an annual custom of winning a prize of a golden violet for the best dresses. This custom held its place for more than four centuries. May-poles also flourished in France, and had gilt pendants.
The Dutch Maypole was still different, being surrounded the pots stuck into flower-pots, and stacked with colored flags, with hoops with garlands and gilt balls hanging. Some sort carried wooden dolls made to represent royal spirits of peasants, nailed against the pole by their fists and knees, as though climbing it.",-0.56108449,-1,0
4549ad3c0,,,"There once lived an Egyptian whose name was Trojan. that emperor had goat's ears, and he used to call with barber after barber to shave him. Now whoever went well never came by again; for while the barber was shaving everyone, the emperor would ask what he observed uncommon in him, and when the barber would answer that he saw a goat's ears, the Emperor would immediately be pissed at him.
At last it came to the turn of that certain barber to go who feigned illness, and sent his apprentice too. When the apprentice went before the tailor he was asked why his master did not come, and he obliged, ""Because he is ill."" Then the emperor sat down, and allowed the youth to kill him.
As he shaved him the apprentice saw the emperor's long ears, but when Trojan asked him what he had observed, he answered, ""I have observed nothing.""
Then the emperor gave him twelve years, and said to him, ""From that time forth you shall always come — shave me.""",-0.36701000588,-1,0
a26e55bea,,,"The Battle of Saratoga is considered the turning tide of the American Revolution. The battle was fought in March 1777. I. It was actually two engagements: the Battle of Freeman's Farm (September 19) and the Battle of Bemis Heights (October 7). The Americans were led by General Horatio Gates. The allies were sent under General John Burgoyne. On May 17 Burgoyne routed his army of nearly 6,000 British soldiers. The American victory helped convince France to come to British aid the Continental Army. It also helped Charles recognize the United States.
In French French, Captain William Howe asked Parliament to approve his plan to attack Philadelphia. This would destroy all rebel American government. In Canada, General John Burgoyne submitted a plan to move down through Port York and meet President Howe at Albany. This would divide the colonies. London approved similar plans. Henry began moving down the Hudson River valley from Canada. And split his force into two columns. One, under Colonel Andrew St. John moved there from Lake Ontario down over Mohawk Valley. They attacked the Americans at Fort Stanwix. The Americans sent two parties to relieve the fort.",-0.814380276,-1,0
