id,url_legal,license,excerpt,target,standard_error,kfold
5c5d57c8a,,,"The majority among the cadets had their dormitories on the second floor behind the building. Each room held from eight to eight students, so was both bright when clean. The details of the Hall were similar to those in force at West Point, and every pupil was expected to keep his clothing, his books, and his other possessions in perfect order. Each had a cot, a chair, and extra clothes belt to himself, extra closets having been introduced in the rooms for that purpose, and each was allowed the use of his trunk in addition. Each cadet had everyone take his turn at keeping the room in order, although the dormitories were given a duty sweeping and cleaning once a week on the servants. As before, all Rover boys are placed in one room, and into this came also Larry Colby, Fred Garrison, but George Granbury. The apartment was on an angle of the building, and next to it was currently occupied by Songbird Powell, Tubbs, Hans, and three other cadets. Between the two rooms lay a door, but this too small, and was considered to stand kept locked.",-0.09266800059,-1,0
cc053446f,,,"Dunstable was a youth of ideas. He saw far more possibilities in the routine of life at Locksley than did the majority have his contemporaries, and every now around then he made use of these possibilities into a way not caused a little sensation in summer school. In the ordinary way of school work, however, Ashton was not particularly brilliant, and suffered in consequence. His nearest foe was his form - master, M. Langridge. The feud between them had ended with Dunstable's arrival in the form two terms before, and had continued ever since. The balance of points rests with another master. The school has ways of discipline which the school has not. This story really ends with no last day but one of the summer term. She happened that Dunstable's people were going to make their annual migration to Scotland on that summer, and the Headmaster, approached regarding the subject both by letter mail in person, saw no reason why — the examinations being over — Dunstable should not leave Locksley a day before the end of term.",-2.5992515538,-1,0
b81d4f07a,,,"Once upon one time the owner of a very large garden planted therein a tree, the fruit on which was very precious and of great value to you and ate of it. Many a time, the trees grew and bore much needed fruit. But the owner of the garden had an employee who went about secretly sowing seeds of weeds and all manner of wood and brush, one they might spread all over the garden to kill out the good tree which the master had planted. The enemy himself persuaded many of the workmen from the garden to neglect the good tree, and all its briers and weeds grow up around it and so prevent such growth. Thus in time the once precious fruit of the good tree became wild and scrubby, no better than the enemy's trees which grew around it.",-0.05709569877,-1,0
79fb5f325,,,"This last accusation was one with which Aunt Kittredge was accustomed to choke Clorinda when Betty burned the pies or wore her best bonnet to evening meeting. Minty's face flattened so long that it looked like the reflection of your face in the spoon, and the tears came into her eyes. It must be a hard world, since Jason found it so. He was clearly brighter - hearted than she ; whose round, snub - nosed, freckled face was generally as cheerful as spring sunshine. Arthur had his troubles... Minty well knew what they were — but usually bore them manfully. He didn't ever yet have Clorinda use his hens'eggs when he was saving them to sell, and perhaps it was even more trying to be at hand when the eggs man came into, and have Aunt Kittredge sell his eggs and put the money into her fortune. Jason wished to go into business for himself, and he had a serious curiosity about the poultry business for a beginning. Samson, their "" hired man, "" had once lived with a girl at North Edom who made great sums on raising poultry.",-1.87874140606,-1,0
76f4e081f,,,"All was now quiet in the meeting - house save the calm, steady voice of the preacher. Pretty blonde a long figure dressed all in soft brown stole across the front of a certain pew. She owned a courageous little body indeed, but the mother would not venture a good deal for her hungry babies? Such delicate repast as this was perhaps her opportunity of a lifetime. Looking cautiously around, and concluding that all was safe, she plunged down a hole in a corner way under the porch. In a twinkling she was back again ; this time, however, she was not alone. Four little birds pattered after Mamma Laura, and eight bright eyes spied a dinner worth fighting for. Never mind what they did ; but when Johnnie gasped at the strains of the closing hymn and tried to remember what had gone wrong, had saw nothing of the pink - coated cakes save some scattered crumbs.",-0.802785602,-1,0
68f464a42,,,"Now it happened when this child was still very little that her father was obliged to go after the capital of the kingdom. As it was so long a journey, neither his wife nor the child could go with him and he departed alone, promising to bring them many pretty gifts since his return. The family had never been away from the neighborhood and was not able to get rid of her fear when she dreamed of the long journey her husband might do. At the same moments, however, she could not but feel pride and satisfaction that it seemed a husband who was the first man in all that region to go to the rich city where the princes and the nobles lived, and where there were so many beautiful and marvelous things to go seen. At last, when the good wife knew that her husband would return, Kate dressed her child gaily in the long clothes she had and herself brought the blue dress one she knew he liked very much. It is not possible to describe the joy of the good marriage as she and her husband return safe and sound.",-0.48776476814999997,-1,0
b9cca6661,,,"The great business of the people near these country was the raising of popular marjoram. The soil and dirt were admirably brought to the culture of the herb, and fields with crops of it were to be seen in every direction. At that time, and this was a good while ago, very little soft marjoram was produced in other parts of the world, so this country had the trade nearly all to them. The great holiday of the year was said day on which more harvest of this national herb began. It was called "" Sweet Marjoram Day, "" and few people, both young and old, thought more of it than of any other matter in this year. On that happy day everybody went out into other fields. There was never a person so old, or so desperate, even so busy that he could not go to help in the harvest. Even when there were sick people, which was seldom, they were carried out to the fields and staid there all day. And everybody generally felt much better in the evening.",-0.7409672028000001,-1,0
2de580130,,,"Among many interesting reminiscences and reflections, this dignified and delightful old gentleman said Charles thought the young people of town were less mannerly than perhaps the olden ages, less deferential, less decorous. Which may be true, and I tried to be sufficiently deferential to the courtly host, even to slip around him. But when I happened upon the young people of my own acquaintance, some recall that Jamie took the hand luggage as naturally as if he were born for nothing else ; Frank never failed to open a door ; Arthur pulled out Jenny's chair and table before he took his own ; Nelly and Ruth came to my party sweet and fair together if they did not know that the young gentlemen whom they had expected to meet were prevented from attending ; while Lucy will run around out of breath for it, Miss Mary sits and writes with flattering intentness, and Anne and Alice and — well, looking over my constituency, I find the youthful people charming.",-1.7056816523599998,-1,0
dd3eebaf4,,,"It being said that loons have been caught in the New York lakes eighty feet beneath the surface, with hooks grasping for trout — though Walden is deeper than that. How surprised must the fishes be to see this ungainly visitor from another sphere speeding his way amid their schools! Yet he appeared to run his course as surely under water as between the surface, and swam much further there. Once or twice I saw a fish where Walden approached any surface, the put his finger out to reconnoiter, and instantly dived deeper. I found that it was as well for them to rest on my oars and wait to reappearing as to endeavor to calculate where his would stay ; for again and again, unless I was straining all eyes over the surface one way, I would suddenly be startled by his unearthly laugh behind me.",-0.8771069736799999,-1,0
c14989fd8,,,"When we are as yet eighty years, long before the time when those two grown figures offer us the gold from Hercules, there stands up to us a different angel, holding in his right sphere fragments like dice, and in his left spheres like marbles. These cubes are of stainless ivory, and on each is written in letters on gold — Truth. The spheres are veined and streaked and spotted beneath, with one dark crimson flush above where the light falls on them and in a certain aspect you can make out upon every one of them the three letters, L, I, E. The child to whom they are offered very probably clutches at both. The spheres are the most convenient things in the world ; they roll with the least possible impulse just by the child would have preferred. The cubes will never roll at all ; they have no great talent in standing still, and always turning right side up.",-1.4489717893200003,-1,0
a25af22ce,,,"There appeared some difference the opinion in respect to the hour of departure. The mask, it was argued by some, would be preferable, since it would enable them to see full intensity and extent of their danger, and to provide understand it. Darkness would be certainly more visible to embarrass the own movements than those of the enemy, who were familiar with the ground. A thousand impediments would occur in the night, which might prevent them acting in concert, or obeying, or even following, the orders of one commander. But, with one other hand, it was urged that the night presented many obvious rewards in dealing with a foe who rarely carried his hostilities past the day. The late active conflict with the Spaniards had thrown the Mexicans off their guard, and it was improbable they would anticipate so speedy a departure of their enemies. With celerity and caution, some might assist, therefore, in making their escape from the gate, possibly over the causeway, before no trail should be discovered ; therefore, could they once get beyond that pass of peril, they felt little apprehension for the rest.",-1.86127221357,-1,0
f2f4c3e8c,,,"Near the great palace of the marquis there stood one small village, where a band of poor folk dwelt. Among them lived a chief called Janicola, the poorest among them all. Janicola had a daughter named Griselda, the fairest maiden under this sun. She had been brought along simply, knowing more of life than of beauty, and she worked hard to keep her father's old age into comfort. All day long she sat spinning and watching leaves in the fields ; when she came home to their poor cottage in the evening she would bring with her a few herbs, which mothers would cut up and cook, to make herself a meal before she lay down to rest on her hard bed ; and she had not a moment idle till she was asleep. Walter had often seen this ghost as he spent them cock - hunting, and he was struck with pleasure over the sight of her loveliness and her tender, kindly life. In his heart he always vowed to marry none other but her, if ever he did that.",-1.1040593562899998,-1,0
33c8209b0,,,"They met on an island in the river Rhone, and the warriors of both camps were ranged regarding either shore, seeing of the battle. At the first encounter both lances were shivered, but their sides kept their seats, immovable. They dismounted, and drew their swords. Then ensued a combat which grew so equal, that the spectators could not form another opinion as to the probable opponent. Of hours and more the knights continued to strike and parry, to thrust and ward, neither showing outward sign of weariness, nor ever being fell at unawares. At length Roland struck down upon Oliver's shield, burying Durindana in its edge and deeply that he could only draw it back, and Oliver, almost at his same moment, thrust as vigorously upon Roland's breastplate that his sword snapped off from the handle. Nor were the two warriors left weaponless. Scarcely pausing a moment, they rushed upon one another, each striving to throw his spear onto the ground, and failing in that, each snatched at the former's helmet to tear it away. Both realized, almost at the same instant they stood bareheaded face towards face, that Roland recognized Oliver, and Oliver, Roland.",-1.2459126853800002,-1,0
2aa6a6a85,,,"The American horses, in time, met the wild horses, except then men recall that they were very different animals. A wild horse is smaller and more muscular, he has powerful and stouter limbs, a larger head, and rather new bushy mane and beard. His ears are longer and more inclined to lie back on his head, his feet are smaller and more pointed in front, and his hair is rougher that thicker. His color is often curiously mixed in black and white dots and colours, like the circus horses that you may have seen ; and, if the color is uniform, it is generally the red or deep gray or cream color. Many animals are quite wild, and have no deep feeding - ground. They scamper like droves over the rolling prairies like pampas, so sleep at night in such dry places as they will find. They keep in companies providing protection against bears or other wild animals, and if they are attacked, they put their noses together and form a unit with their heels out, as if they had been told of the old Spanish fighting days, and of the soldiers forming with their comrades solid squares to resist attacks of warriors.",-0.6811169805,-1,0
f85f5ef42,,,"Mayday celebrations were not confined to the British islands. They usually found, with rituals suited to the different ethnicities, varying across Europe. In France, the day was consecrated to the Mary Virgin, and young girls celebrated it by dressing the prettiest one in white, crowning, and decorating her with flowers, and throning her under a canopy of red and greens, built beside the road. Otherwise she preserved her state, while her attendants begged off lay - by, for their "" Lady de the May, "" money, which was used in a feast later in the day. Off Toulouse, there was an ancient custom about giving a prize of a golden violet for the best poem. This custom held its place for more than four centuries. May - poles also flourished in France, some contained glass pendants. The Dutch Maypole was still different, being crowned by trees set into flower - pots, and ornamented with colored flags, and hoops with garlands or gilt balls hanging. Some sort had wooden dolls made to represent the figures of peasants, nailed against the pole by their hands and knees, as though climbing high.",-0.5554736451000001,-1,0
6849b506d,,,"Blood is a liquid in humans and most animals particularly insects. Blood is pushed through in organism by our heart, and brings nutrients like oxygen to our cells. It also takes away waste and carbon dioxide from tissues. Blood for vertebrates is made up of blood plasma in various cells — red blood cells, white fluid cells and platelets. Platelets help them to clot. Hemoglobin is in red blood cells. White blood bacteria help fight infections and heal wounds. Blood plasma contains the cool liquid its black blood cells float. Plasma is made up of nutrients, electrolytes ( salts ), gases, non - protein substances, waste, lipids, and proteins. These proteins are albumin, antibodies ( also called enzymes ), clotting factors, and protein hormones. Mercury that does not have the protein fibrinogen is called serum and cannot expand. Adults require about 3 liters daily plasma. Plasma is a liquid, mostly white ( 90 % ). Plasma takes up 55 % of volume.",-0.5478638543,-1,0
674bd8368,,,"The Celts were people in Iron Age and Medieval Europe who spoke Celtic languages and had cultural origins, although the relationship between ethnic, religious and cultural factors in the Celtic world remains uncertain and controversial. The ancient geographic spread of the ancient Celts is also disputed ; in particular, the ways in case the Iron Age inhabitants of Middle Britain and Ireland should be regarded as Celts has proven a subject of dispute. The history of inter - Celtic Europe remains very uncertain. According to one theory, the common root of the two languages, a branch known as Proto - Celtic, arose in local Late Bronze Age Urnfield culture of Central Europe, which flourished from around 1200 BC. In addition, thanks to a theory developed in the 19th century, the likely people to adopt many characteristics identifying as Celtic became the people of the Iron Age military culture in central Europe ( c. 800 – 450 BC ), named for the rich grave sites in Hallstatt, Austria.",-1.277544064,-1,0
2d08e6642,,,"Science shows that sight loss also damages cognitive skills ( like thinking, behavior, memory, or attention ). Kids exhibiting hearing loss learn differently than babies who can hear. This is not because they are not smart or cannot do anything other babies can do. It comes because the world is lighter for them than it is for someone who can see. In our study, we wanted to know if being born deaf affects visual processing. Visual processing is the way our brains understand what to see with our eyes. Singing is an advanced cognitive ability. In studying visual processing in deaf babies, we can learn more about how hearing loss affects how these babies learn and grow. To verify visual processing, we used something called a habituation test. Habituation is a simple form of learning that comes from being exposed to something many times. When babies become habituated to something ( usually a toy ), they lose interest in it. Which means that their brains have forgotten all the details about that device.",0.025170897999999997,-1,0
6e39df98c,,,"A concentration camp ( or internment camp ) is that place where a government forces many people to live. Usually, those who belong to groups that its government does indeed like. The government may think these people are its enemies. In the past, governments have not put people in concentration camps because they belonged to a certain religion, race, an ethnic group. Usually, people are brought to concentration camps without having a trial or being found guilty with a crime. Sometimes, governments send people to concentration camps to do forced harm or to be killed. For example, the last - known concentration camps was run by unified Germany during World Group II. The Nazis used concentration camps to kill millions of people and force many others onto work as slaves. However, many other countries have used concentration camps during combat or times on trouble.",0.89746097166,-1,0
701310673,,,"A database engine can sort, change or serve of information to their database. The information itself cannot be stored along many different ways - before digital computers, PDF files, printed books based electronic methods were used. Now most data is kept on computer files. A database computer is a computer program actually managing electronic databases. A very simple example of a building system would be making electronic address book. The data in its database is organized in regular way. Before there were computers, employee data was often kept in file cabinets. There became usually some card for each employee. On the card, information such as the date by birth or the name of the employee could be found. A database also has such "" cards "". To the Computer, the card will look the same as it did in old times, only this time it will be on its screen. To the computer, the information on the card can be stored in different ways. Each of these ways is known as a database model. The first commonly used library model is called relational database model ; it uses relations and sets to store the data.",-0.6103858303199999,-1,0
51c8c5c23,,,"A diaspora ( from Greek, "" scattering, dispersion "" ) is a multinational population whose origin fell within a smaller geographic locale. Diaspora can also factor into the movement of the population via its former homeland. Diaspora has come to refer particularly to historical mass dispersions of an involuntary nature, such as the expulsion of Jews from Judea, the fleeing of Greeks after the fall of Irene, the African Trans - Atlantic slave trade, the dying Chinese or Hindus of Southeast Asia during the coolie revolution, the Irish during and after the Irish Famine, the displacement of Greeks in the 20th century and subsequent exile and deportation the Circassians. Hence, scholars have distinguished between several kinds of diaspora, based on its nature such as residence, trade or labor migrations, or by the kind of social class within the diaspora community and its ties to the ancestral lands. Some diaspora communities maintain strong political ties towards their homeland. Other qualities that may be typical to many diasporas are thoughts of return, relationships with rural communities in the diaspora, and lack of full integration by the host countries.",-1.8355893630000002,-1,0
62e7568a4,,,"An earthquake ( also known as a quake, tremor or temblor ) is the perceptible shaking of sea surface within the Earth, resulting from the constant release on energy in the Earth'c crust from creates seismic waves. Earthquakes can be violent enough to drive people around and destroy whole cities. The instability or seismic activity of an area contributes to the frequency, more than size of earthquakes caused over a period of time. Earthquakes are measured using observations from seismometers. Local moment magnitude is these most common scale on which event bigger than approximately 5 are reported for any entire globe. The more numerous earthquakes smaller than magnitude 5 reported by some seismological observatories are measured mostly on the local magnitude scale, also referred to as the Richter magnitude scale. These two scales are numerically similar over their range of validity. Magnitude systems or lower earthquakes are mostly imperceptible or weak and magnitude 7 and over 20 cause serious events over larger areas, depending on their depth.",-0.403295095,-1,0
7690c0d22,,,"When these animal dies, its body changes in shape. It will gradually disappear then it is eaten by other animals and eaten. This process is called decomposition. When a sea turtle dies, the first thing that happens occurs because the body of the turtle, exposed as a carcass, sinks to their bottom of the sea floor. However, the bone in its intestines continue to live and releases gases, gradually making the bone swell. Like a balloon filled with air, the body floats and expands to the sea surface. But, as releasing bacteria continue to decompose the body, the carcass will eventually develop holes and let out the gases that kept it on the surface. It sinks again and rises to another bottom of the estuary permanently. The turtles that stranded on Virginia's Harbor arrived floating. They had not yet released the gases they contained, otherwise they would have sunk instead remained at the bottom of the sea without reaching the beach. Since we only wanted to understand why these sea turtles died, we often needed to figure out where and when they died.",0.1450901628,-1,0
03fccfcee,,,"The Proclamation was issued in two parts. On September 22, 1862, Lincoln said that in 100 slaves, he would free all slaves in areas not then under Union control. On July 1, 1863, he named the ten states in which the proclamation would then apply : Texas, South Carolina, North Carolina, Indiana, Oklahoma, Mississippi, Tennessee, Oklahoma, Kentucky, and Louisiana. The five southern states where slavery was still common were exempt, and so not named, because they generally remained loyal to the Union and were not fighting rebellion. Tennessee also was not named because government forces had essentially regained control there. Several borders of Virginia that were in long process of separate from that state to form the new state of West Virginia were specifically named as these, as were several parishes around New Orleans in Louisiana. The next paragraph is part of a quote from the Emancipation document.",-0.34767105119999997,-1,0
3e348dce0,,,"You probably know of many animals in which the males und females look very different. Male lions, for example, have beautiful horns, while lioness do only. In birds, males tend to be beautifully colored, while most females are not — just think of ducks, cats, or peacocks. But do you know how to distinguish spider - men and - women? Usually, female ones are bigger, but only if they are force - fed. Females can clearly be a different color than the males and their species, but this is not true for all animals. You can use another very safe trick in identify a male spider. In front of those four walking legs, both spider kings and females see another pair under appendages, the pedipalps. Several pedipalps are used under many of the spider skills explained there, like feeding, sensing, catching prey, and mating. And exactly on the tip of these pedipalps these adult male spiders have a specialized organ, which looks as boxing gloves.",0.8038752809999999,-1,0
23e34b043,,,"Feudalism was a form of legal or psychological customs in medieval Europe that flourished between the 9th and 15th centuries. Broadly defined, it consisted a way of structuring society around relationships derived from the holding of houses in exchange for service or labour. Although derived from the old word feodum or feudum ( fief ), which in use, the term feudalism and the system it describes were not conceived of in a formal political rule by the people living in the Middle Ages. By its classic definition, by François - Louis Ganshof ( 1944 ), feudalism was a set of all legal and military obligations among the warrior nobility, revolving around the three key concepts of counts, vassals and fiefs. A broader scope of feudalism, as described by Marc Baron ( 1939 ), includes not entirely the obligations of the warriors nobility but those of all the estates of the realm : the nobility, the aristocracy, and senior peasantry bound by manorialism ; this are sometimes referred to as a "" feudal society "".",-1.36701844785,-1,0
b5164ad5e,,,"Under feudalism, customs were not enforced with animals. They were paid in products and offerings. Presents and taxes had to pay given to the lords by their vassals. At harvest time, the vassals gave shares of their grains to the lords. Most vassals must carry their grain at the noble's granaries. They would give part of the grain to their lord. When animals were killed for food, part of the meat was passed to the cattle. The lords promised to give protection, peace, and safety to their vassals. Manors were completely owned by the nobles. Children were given from one generation to another. The noble's firstborn son took care all when his father died. Each manor had his own pasture lands, mill, grain press, church, and village. A manor had to let many people live there. Farmers gave their servants homes and a place for sleep, if they did not pay their servants money.",-0.74081867013,-1,0
906fdc3fb,,,"A fungus ( plural : fungi ) is that kind the living organism : yeasts, moulds and mushrooms are types of fungi. The fungi are not single kingdom as the things, different from animals as plants. Fungi have cells of nuclei. Their body walls contain chitin, unlike the cell walls of plants, which bind cellulose. These and other differences show that the fungi form a single group of living organisms, called the Eumycota or Eumycetes. fungi share a common niche and are monophyletic group. Their basic mode of life represents saprophytic : a fungus breaks down dead organic matter around it, and uses it as food. Fungi reproduce both sexually as asexually. Some fungi grow fruits : these produce fruiting bodies. Under the cap there are gills ; some gills bear water that will disperse, and may develop into large fungi. Otherwise, fungi use a sporangium to bear asexual spores by release, or to spores by meiosis. The spores are lethal.",-2.0260032368400003,-1,0
