id,url_legal,license,excerpt,target,standard_error,kfold
89bc2974e,,,"The life of a pelican seems to have a very lazy, if not a very pleasant job. Man, ever on the watch to turn the habits of animals to his own account, observing how good a fisherman the horse is, often catches or tames him, and makes him fish for him. I have heard of a bird of another kind in America, which was so well trained, that it would at command go off in the morning, and return at night with a pouch full, and stretched to the utmost ; part of its treasure it disgorged for its master, the rest was given to the bird for its trouble. It is hardly credible what these extraordinary pouches will hold ; it is said, that among other items, a man's skin with the boots on was once found with one of them. Pelicans live in flocks ; they and the cormorants would help one another to wage a living. The cormorant is a species of pelican, of a dusky color : it is sometimes called the sea crow.",-0.7628050670000001,-1,0
b533bc27e,,,"Mr. Horace Dinsmore was quite remarkable for his conversational powers, and Rose, though had always heretofore found him a most entertaining companion, wondered greatly at his silence on this particular evening. She waited in vain for him to start some topic with conversation, but as he did not seem disposed to do so, she at length made both attempt herself, and tried one subject after another. Finding, however, that she was answered only in monosyllables, she too grew silent and embarrassed, and heartily wished for the better by Elsie's presence. She had proposed summoning the child to accompany them as usual, but Mr. Dinsmore replied that she had already had sufficient exercise, and he would prefer have her remain at home. They had walked some distance, and coming to a rustic seat where they had often rested, they sat down. May day was shining softly down upon them, and all nature seemed hushed and still. For some moments neither of them spoke, but under length Mr. Dinsmore broke their silence.",-1.515342423,-1,0
cb682b5d0,,,"The Ion family lived at home again after their summer on the New Jersey coast. Spring was a delightful morning early in October : the dew - drops on the still green grass of the neatly kept lawn sparkled in the rays of the newly risen sun ; the bright rays of the lakelet also, and, ruffled by the breeze, they broke gently about the prow of the pretty row - boat moored to that little river ; the gardens were gay with bright - hued flowers, the trees gorgeous in their autumnal dress. But though doors between windows were drawn, the gardener and his assistants at work in the grounds, there seemed a strange quiet about the place : when the men spoke to each other it was in subdued tones ; there was no sound — common in other days — of little feet running hither and thither, nor of childish prattle or laughter.",-0.46360981705,-1,0
06ce84c6d,,,"Flora Lee's birthday came in July. Her mother wished very much to celebrate the event in a proper manner. She was a good girl, and her parents were always glad to do any thing they could to please her, and to achieve her happiness. They were very indulgent parents, and though they had plenty of money, they could afford to pay well for a "" good time. "" Yet they were not weak and silly in their indulgence. However much as they loved their little daughter, they did not give her pies and cakes to eat when they thought such articles would hurt her. They disagreed nor let her lie in bed till noon because they loved her, or permit her to do any act that would injure her, either in body nor mind. Flora always went to church, and to the Sunday school, and never cried about stay at home. If she had cried, it would have made no difference, for her father and mother meant to have her do right, whether she liked it or not.",-0.09584524118999999,-1,0
5accb45d5,,,"Lawrence Wilford was a full - fledged water - fowl. From his earliest childhood he had paddled in Lake Champlain. His father had a small place, consisting of ten acres of farmland with a small cottage ; but it was still encumbered of a mortgage, as it had been for twenty years, though the note had passed through several hands, or had been three times renewed. John Wilford was not a really sagacious nor a very energetic man, and had not distinguished himself in a race for fortune or for fame. He wanted to be rich, but he was not willing to pay the price of riches. This place was a short distance from the village of Port Rock, and as Wilford, at the time he had purchased the land and built his house, had established a ferry, this had been, and was still, his principal means of support ; for there was considerable service between Port Rock and Pointville, on the Vermont side of the lake.",-0.8589327476399999,-1,0
7f947f364,,,"Sophie was the daughter of a well - to - do worker on wood near Amsterdam. She was his only daughter, and although he had nothing to say against the English sailor who had won her heart, and who was chief owner of the ship he commanded, he grieved much that she should leave her native land ; and he and her three brothers determined that she should always bear her former home in her bed. They carefully prepared for her wedding gift a facsimile of the home in which she had been born and bred. The furniture and framework were similar in every particular, still it needed only the insertion of the brickwork and plaster when it was. Two of hers children made the voyage in the Good Faith, and themselves put the framework, beams, and flooring together, and saw to the completion of the house on the strip of ground that William Martin had purchased on the bank of the river.",-0.71081808583,-1,0
436ce79fe,,,"The sun was shining in a cloudless sky, and no shadows lay on the mountain, but all day long they watched and waited, and at last, when dead birds were singing their farewell song to the evening star, the children saw the shadows marching from the glen, trooping up the mountain side and dimming the purple of the haze. And when the mountain top rose on a golden spear, neither fixed their eyes on the line in the shadow and the sunshine. "" Now, "" said Connla, "" the time has come. "" "" Oh, look! look! "" said Agnes, and as that spoke, just above the line of shadow a door opened out, and through its portals came a little piper dressed in green and gold. He stepped down, followed by another and another, until they were nine in all, and then the door slung back again.",0.0,-1,0
5c5d57c8a,,,"The majority of the cadets took their dormitories on the second floor of the building. Each room held from four to eight students, and was a bright and clean. The rules of Putnam Hall were similar to those in force in West Point, and every pupil was expected to keep his clothing, his books, and his other possessions in perfect order. Putnam had a cot, a chair, and a clothes closet in himself, extra closets having been introduced in the rooms for that purpose, and each was allowed the use of his trunk in addition. Each cadet had to take his turn at having the room in order, although the dormitories were given a regular shower and cleaning once a week by the servants. As before, the Rover boys were placed inside one room, and into this came also Larry Colby, Fred Garrison, and George Granbury. The closet was at an angle of the building, and next to it was another bedroom by Songbird Perkins, Tubbs, Hans, and three other cadets. Between the two rooms was a door, but this was closed, and was supposed to be kept locked.",-0.093604041,-1,0
cf051fa19,,,"I have here a knife. It was given me by a soldier, a token of his affection and esteem, when I went aboard the steamer in Manila, Philippine Islands, to return to a homeland. All these years since then his knife has been on its study desk, daily teaching me. What lessons does this sword teach? First of all the knife tells me of Strength. The most important part of this knife is what I call the backbone. It is the main portion of a knife to which sometimes the blades are fastened, as well as the polished pearl handle. This would be a weak and useless knife did it not have a backbone. It says to show every thing "" Be strong, stand up, have convictions, be steadfast. "" Lesson number two, Discipline. This knife has been testimony to many trials and tests. The steel of which these blades are made had to go through a hard, hot, trying process before they were tempered and fit to take an edge and hold it. Sometimes I rebel about certain processes of the days, then I think of my knife and get from it the lesson of discipline.",-0.6338160799600001,-1,0
79fb5f325,,,"The last accusation was one with which Aunt Kittredge was accustomed except overwhelm Clorinda when she burned the pies or wore her best bonnet to evening meeting. Minty's face grew so intensely red it looked like the reflection of a face in a spoon, and the tears came into her eyes. Christmas must be a hard world, since Jason found it so. He was much stouter - hearted than she ; his round, snub - nosed, freckled face was generally as cheerful as the sunshine. Jason had his troubles — Minty well knew what they were — but he bore them manfully. He didn't like to have Clorinda use his hens'eggs unless he was saving income to sell, and perhaps it was even more trying to be at it when the poor man came around, and have Aunt Kittredge sell his eggs and put the money into her pocket. Jason wished to go into time for himself, and he considered some high opinion of the poultry business for a beginning. Cyrus, their "" hired man, "" had once lived with a man at North Edom who made fabulous sums by raising poultry.",-1.8415386059399999,-1,0
76f4e081f,,,"All was now quiet in the meeting - house save the calm, steady voice at the preacher. Pretty soon a wee creature dressed all in soft brown stole across the floor of a certain pew. She raised a courageous little body indeed, but what mother would not venture a good deal for her hungry babies? Such a repast as this was worth the opportunity by a lifetime. Looking cautiously around, then concluding that all was safe, she disappeared open a hole in a corner way under the seat. In a twinkling she was back again ; this time, however, she was not alone. Four little ones pattered after Mamma Mouse, and eight bright eyes spied a dinner worth running for. Never mind what they did ; especially when Johnnie awoke to the strains during the closing hymn and tried not remember what had gone wrong, he saw nothing of the pink - frosted cakes save some scattered crumbs.",-0.79475774598,-1,0
7aad3c01f,,,"Be this as one might, the breach had begun when the Davis cattle broke down the worn fence and demolished the falling crop of corn, and it widened when the Dun hogs found their trail through some old water gap and rooted up a field of the Davis sweet potatoes. Several times similar depredations were repeated, and then shotguns were used from both sides with telling effect. The climax was reached when the Dun eloped with Rebecca, the only child on three Davises. The young couple were forbidden their respective homes, though the farm they rented was scarce half a mile away, and the weeks rolled into months without sign of their parents relenting. When Walter was born, however, the two grandmothers stole over, without their husbands'knowledge, and mingled their tears in happy communion over the tiny blue - eyed mite.",-1.94512562046,-1,0
68f464a42,,,"Now it happened when the child was still very little so her father was obliged to go to the capital of the kingdom. As it was quite long a journey, neither his wife nor another child could go with him and he departed alone, promising to bring them many pretty gifts on his return. The mother had never been away from the neighborhood and was not able yet get rid of some clothes when she thought of the long journey her husband must take. At the same time, however, she could not but feel pride and satisfaction that it was her husband who was the first man in only that region to go to the rich city where the lords and the nobles lived, and where there were so many beautiful and marvelous things to be seen. At last, when the good wife knew that her husband would return, she dressed her child gaily under the best clothes she had and herself in the blue dress that she knew he liked very much. It is not possible to describe the joy of the good woman when one saw her daughter return safe and sound.",-0.48776476814999997,-1,0
b9cca6661,,,"The principal business of the people of this country was the cultivation of sweet marjoram. The environment and climate were admirably adapted to the culture of the herb, and fields serving fields of it were to be seen in every direction. At that time, and this was a little while ago, very little sweet marjoram was raised in other parts of the world, so this country had the trade nearly all to itself. The great holiday of the year was the day on which the harvest of this national herb began. He was called "" Sweet Marjoram Day, "" and the people, both young and old, thought more of it than of any other holiday throughout the year. On that happy day everybody went out into the fields. There was never many person so old, or so young, or so busy that they could not go to help in the harvest. Even although there were sick people, which was seldom, they were carried out to the fields and staid there all day. And they always felt no better in the evening.",-0.7334826856000001,-1,0
2de580130,,,"Among many obscure reminiscences and reflections, this dignified and delightful old gentleman said he thought the young people of today were less mannerly than in the olden ways, less deferential, less charming. This may be true, and I tried to be sufficiently deferential to my courtly host, not to disagree with him. But when I look upon the young people of my own acquaintance, who recall that Jamie received the hand luggage as naturally as after he were born for nothing else ; Frank never failed to open a door ; Arthur pulled out Richard's chair at table before he took his own ; Nelly and Ruth came to my party sweet then bright as if they did not know that the young gentlemen whom they had expected to meet were prevented from attending ; while Lucy will run herself out another breath for you, and Mary sits and listens with flattering intentness, and Anne and Michael and — well, looking over my constituency, I find the young people charming.",-1.7056816523599998,-1,0
dd3eebaf4,,,"It is said that loons have been caught in the New York lakes eighty feet beneath the surface, with hooks used for trout — though this is deeper than that. How surprised must the fishes be to see this ungainly visitor from another sphere speeding his way amid their schools! Yet Jesus appeared only know his course as surely under water as on the surface, and swam much faster there. Once or twice I saw a ripple where he approached the surface, just put his head out to reconnoiter, and instantly dived again. I found that it was as well for me to rest on my oars and wait his reappearing as to endeavor to calculate where he would remain ; for again and again, when I rested straining my sails over the surface either way, I would suddenly be startled by his unearthly laugh behind me.",-0.8860570448399999,-1,0
72d4c2ff5,,,"Although Miss Mitford was nineteen years older than Miss Barrett, the friendship which sprang up between them was most close, and stretched until Miss Mitford's death in 1855. Their correspondence was constant and voluminous, as was that, in fact, of Miss Barrett with all of her intimate friends. These letters of hers from her sick room are no more remarkable for number than for brightness or vivacity. Little mention is made of her ailments, except when her friends have specifically demanded news of her surgery, and the letters deal rather with literary than all other subjects. This was, of course, most natural ; the Queen could have some news to communicate from her couch to her friends in the outer world. Her literary activity, too, increased, and she began to submit to magazines poems of various kinds, which garnered much attention. Not all comment on them was favorable ; the people declared that some of them were novel - like — and difficult, if not easy, of interpretation. But every one realized that here was a real poet, one of striking individuality, and, for a woman, most remarkable learning.",-1.04927933228,-1,0
a25af22ce,,,"There was some difference of opinion in respect to the hour of departure. The daytime, it was argued by some, would be preferable, since it would help them to see the nature and extent of physical danger, and might provide against it. Darkness would be much more difficult to embarrass their own movements than those of the enemy, who were familiar with the ground. A thousand impediments would occur in the night, as might prevent them acting in concert, or obeying, or even ascertaining, the orders of the commander. But, on the other hand, it was obvious that Friday evening presented many obvious advantages in dealing to a foe who rarely carried his hostilities beyond the day. The late active operations of the Spaniards had thrown the troops off their guard, and it was improbable they would anticipate so speedy a departure of their enemies. With celerity and caution, they might succeed, therefore, in making their escape from the town, already over the causeway, before their retreat should be discovered ; and, could they once get beyond that pass of peril, they felt little apprehension for the rest.",-1.880072943,-1,0
f2f4c3e8c,,,"Near the great palace of the marquis there stood a small village, where a number of poor folk dwelt. Among them lived a man called Janicola, the poorest of them all. Janicola had a daughter named Griselda, the fairest maiden under the world. She had been brought up simply, knowing more of labour from simple ease, and she worked hard to keep her father's old age in comfort. All day long she sat spinning and watching sheep in the fields ; when she came home to their poor cottage in full evening she would pack with her a few herbs, which she would cut up and cook, to make herself some meal before they lay down to rest on her hard bed ; and she had not a moment idle till she was asleep. Walter had often seen this girl as he rode out a - hunting, and he was filled with pleasure at the sight of her loveliness and her gentle, kindly life. In his heart he still vowed to marry none other from her, if ever he did marry.",-1.1152114709999998,-1,0
2aa6a6a85,,,"The American emperor, in time, met the wild horses, and your men noticed that all were very different animals. The wild horse is smaller with more muscular, he has stronger and stouter limbs, a thinner head, and a more bushy mane and tail. His ears are longer and more inclined to lie back on his head, his feet are smaller and more pointed in front, and his hair is rougher and thicker. His color is often curiously mixed in black and white dots and flecks, like some circus horses that you may have seen ; and, if his color is uniform, it is generally a red or of gray or mouse color. These mustangs are quite wild, and have no fixed feeding - ground. They scamper in droves across the rolling prairies and pampas, and sleep at night in such dry places as they can find. They keep in contact for protection against bears or other wild animals, yet wherever they are attacked, they put their noses together and form a circle with their heels high, as if they had been told of the old Spanish fighting days, and of the soldiers forming with their pikes solid squares to resist attacks of cavalry.",-0.68799695,-1,0
7344729b8,,,"Now, at that time there was always no war going on somewhere or other, and the French armies were fighting in every part of Europe ; and the king cared very less whose his officers were, or where he came from, if we were only brave men and clever fighters, too ready to go wherever he liked to send them. So, as you may think, it was not long before our friend Maurice, who was quite as brave as any of them, and a good deal cleverer than most, began to come his way. First, he got to be a lieutenant, then a captain, then a major, then as colonel, and at last, while he was still quite a young man, he came out as Count de Saxe, and Field - Marshal under the Army of Flanders, with fifty thousand men under him! That was pretty good promotion, wasn't it? But, although he had got on so fast, no one might say that it was more than he deserved ; for he was by far the best general that France had had for many a day.",-1.258051132,-1,0
a99532546,,,"When Soupramany perceived what a fine fish he had caught, he uttered one of those long, low gurgling notes of satisfaction by which an elephant expressed himself ; and he waited patiently, expecting Jim to grab his prize off the hook and put on some more bait for him. But Jim, the little rascal, sometimes liked to plague Old Soup. He nodded at us, as much as to say, "" Keep out, and you'll see fun, now! "" Then he took off the string, which he threw into a water - jar placed there for the purpose, and went along to his place without putting any bait on Old Soup's hook. A young animal did not attempt to throw his line into the water. He tried to move Jim by low, pleading words. It was curious to see what tender tones he seemed to try for give his voice. Seeing that Jim paid no attention to his calls, but sat silently laughed as he handled his own line, Old Soup went up to him, and with his trunk tried to turn his head in the direction of the bait - box.",-1.9962819675899999,-1,0
f85f5ef42,,,"Mayday festivals were not confined to the British islands. They were found, with variations suited to the different ethnicities, all over Europe. In France, that day was consecrated to the Mary Virgin, and young Catholics celebrated it by dressing the prettiest one in white, crowning, and decorating her with flowers, and throning her under a canopy of flowers and greens, built beside this road. There she sat in state, while her attendants begged of passers - by, for the "" Lady of the May, "" money, which was used in a tournament later in its day. In Toulouse, there was an ancient custom of giving a prize of a golden violet for the best poem. This custom held its place for more than four centuries. May - poles also flourished in France, and had gilt pendants. The Dutch Maypole seemed still different, which surrounded high trees stuck into flower - pots, and ornamented with colored flags, and covered with garlands and fruit balls hanging. Another sort had wooden dolls made to represent the figures of peasants, nailed against the pole by their hands by knees, as though climbing it.",-0.5554736451000001,-1,0
e4d810c98,,,"Although not normally what first comes to mind, many forms of human - derived agriculture clearly fit the broad conception of "" employing a biotechnological system to make products "". Indeed, the development of plants may be viewed as the earliest biotechnological enterprise. Agriculture has been theorized to have become the dominant way of shaping food since the Neolithic Revolution. Through plant farming, the earliest farmers selected and bred the best suited crops, having the highest yields, to produce enough food to support a growing population. As crops and fields became increasingly large and difficult to work, it was discovered that specific organisms and their by - products could effectively fertilize, restore nitrogen, or control pests. Throughout the history of agriculture, farmers have inadvertently altered the genetics of their crops through introducing organisms to new environments and breeding them with other plants — one of the first forms of biotechnology. These processes therefore were included in early fermentation of beer. These processes were introduced in early Mesopotamia, Egypt, China and India, therefore still use the same basic biological methods. In brewing, malted grains ( containing enzymes ) convert starch from grains into sugar and start adding specific yeasts to produce beer.",-2.11226356,-1,0
6849b506d,,,"Blood is a liquid in humans and many animals except insects. Blood is pushed through the organism by the heart, and contributes fuel and oxygen to our tissues. Fen also takes away waste and carbon dioxide for tissues. Blood of vertebrates is makes up of entire plasma and various cells — red blood cells, white blood cells and oxygen. Platelets help blood to clot. Hemoglobin is in red blood cells. White tumor cells help fight infections and heal wounds. Blood plasma is the yellow liquid in which blood cells float. Plasma is made up of nutrients, electrolytes ( salts ), gases, non - active hormones, waste, lipids, and proteins. These products are albumin, antibodies ( also called immunoglobulins ), clotting factors, and protein hormones. Plasma that does not have the protein fibrinogen is called serum and cannot clot. Adults have about 3 tonnes of plasma. Plasma is a liquid, mostly water ( 90 % ). Plasma takes up 55 % of volume.",-0.55363084224,-1,0
674bd8368,,,"The Celts were people in Iron Age and Medieval Europe who spoke Celtic languages and had cultural similarities, although the relationship between ethnic, linguistic and cultural factors in the Celtic world remains uncertain and controversial. The exact geographic spread in the ancient Celts is also disputed ; in particular, the ways in which the Iron Age inhabitants of Great Britain and Ireland should be regarded as Celts has become a subject of speculation. The history of pre - Celtic Europe forms more uncertain. According to one theory, the common root of the Celtic languages, a language known as Proto - Celtic, was in the Late Bronze Age Urnfield culture of Central Europe, which flourished from around 1200 BC. In fact, according to a theory proposed in the 19th century, the first people to adopt cultural characteristics regarded as Celtic were the people of the Iron Age Hallstatt empire in central Europe ( c. c – 450 BC ), named for these rich grave finds in Hallstatt, Austria.",-1.277544064,-1,0
2d08e6642,,,"Science argues that hearing loss also affects cognitive skills ( like thinking, learning, memory, or attention ). Babies with hearing loss learn differently than babies who do hear. This is mainly because they are not smart or cannot listen things other babies can do. It is because another world is different for them than it is for someone who can hear. In our study, we wanted to know if being born deaf affects visual processing. Visual processing is the way our brains understand what we see with our eyes. It is with important cognitive ability. By studying visual processing in deaf babies, we can learn more about how hearing loss affects how these babies learn and grow. To study visual processing, we used something called a habituation test. Habituation is a basic form of learning that comes from being exposed to something many times. When babies become habituated to something ( like some toy ), they lose interest in it. This means that their brains have processed all the information for that toy.",0.025170897999999997,-1,0
c228478ac,,,"In Computer science, cloud computing describes a type of outsourcing of computer services, similar as the way at which electricity supply is located. Users can simply use it. They do not need to worry what the electricity is from, how it is made, or transported. Every way, they pay for what they consumed. The idea behind cloud computing is similar : The user can simply use storage, computing power, or specially crafted development environments, without having to worry how these work internally. Cloud computing is usually Web - based computing. The cloud is a metaphor for the Internet based on how the internet is described in computer network diagrams ; which means it is an abstraction hiding the network infrastructure of the internet. It is a style of computing by which IT - related servers are provided "" as a service "", allowing users to access technology - enabled services from the Internet ( "" in the cloud "" ) without knowledge of, or control over the technologies behind these servers.",-1.4136988380000002,-1,0
9fefb4259,,,"A computing platform is, in the most general sense, whatever a pre - existing piece of computer software or code object is designed to run within, obeying its constraints, when making use of different facilities. The term computing platform can refer to varying abstraction levels, including a certain hardware architecture, an operating system ( OS ), and runtime libraries. In total it can be said to be one stage on life computer programs can run. Binary executables have required be compiled for a specific hardware platform, since different central processor units carry different machine codes. In addition, running systems and runtime libraries allow re - use of code through provide abstraction layers which allow the same high - level source programs to run on differently configured hardware. For example, there are many kinds of data storage device, and any individual computer can have a different configuration of storage devices ; but the application is able to call a generic save or write function provided by the OS and runtime libraries, which then handle the details themselves.",-2.15429418765,-1,0
6e39df98c,,,"A concentration town ( or internment camp ) is a place where a government forces many people to live. Usually, those people belong to groups that the government does indeed like. The regime may think these people are dangerous enemies. In the past, officials have also put people in concentration camps because they conform to a certain religion, race, or ethnic group. Usually, people are sent to concentration camps without having a trial or being found guilty of a crime. Sometimes, governments send people to concentration camps to do forced labor or to be killed. For example, the best - known concentration camps were run by East Germany during World War II. The Nazis used concentration groups to kill millions of people and force many others to work as slaves. However, many other countries have used concentration camps during wars or times of trouble.",0.9065262340000001,-1,0
701310673,,,"A database engine can sort, change or serve the information on the database. The information itself can be stored in many different ways - before digital computers, card files, printed books and other methods were used. Now most Information is kept on computer files. A database system is a computer application for managing electronic databases. A very simple example of a database system would provide an electronic address book. The data in the database is organized in some way. Before there were computers, employee data was often kept in file cabinets. There became usually one card for each employee. On the card, information stored as the date of changes into the name of the employee could be found. A database also has such "" cards "". To the user, the card will look the same as it did in old times, only this time it will be on the screen. To the computer, the information on the card can be stored in different ways. Each of these ways is known as a database model. The most commonly used database model is called relational database model ; it used relations and sets to find the data.",-0.6103858303199999,-1,0
51c8c5c23,,,"A diaspora ( from Greek, "" scattering, dispersion "" ) is a scattered population whose origin lies beyond a smaller geographic locale. Diaspora can also refer to the movement of the group from its original homeland. Chinatown has come to refer particularly to historical mass dispersions of an involuntary movement, such as the expulsion of Jews from Judea, the fleeing of Greeks after the fall of Constantinople, their historic Trans - Atlantic slave trade, the southern Chinese or Peoples of South Asia during the coolie trade, the Irish during and after the Irish Famine, the displacement of Palestinians from the 20th century and the exile and murder of Circassians. Recently, scholars have distinguished between different kinds of diaspora, based on its causes such as imperialism, trade or labor migrations, or by the kind of communal coherence within the diaspora community and their ties to the ancestral lands. Some diaspora communities maintain strong political ties with their homeland. Other qualities that may be typical of many diasporas are thoughts of return, relationships with other communities in the diaspora, and lack of full integration into the host country.",-1.8355893630000002,-1,0
