id,url_legal,license,excerpt,target,standard_error,kfold
3411fc5bb,,,"The stout brown automobile gave three honks as we bounced around the corners onto Church Street. Roger Morton, laying back in the rain beside Peter house, threw down his ticket and vaulted over the gate.
""Good afternoon, sir,"" he called to beloved grandfather, saluting, same fashion.
""Good afternoon, pal. I stopped to tell you that those pumpkins are there for delivery. If you'll hop in now folks will hop out and get them and they bring you back again.""
""Good enough!"" exclaimed Mother. Now tell Mother I'm going. She may have some message to …"" and he vaulted back over the gate a dashed up the steps.
In 45 minute he was out back and climbing aboard the car.
""Where are yours horses this "", replied Mr. Emerson, as Roger threw in their purse and started toward the outskirts of Boston where he had land enough to allow them to do a tidy distance.",1.0607258204999999,-1,0
89bc2974e,,,"The life of a pelican seems actually be obviously rather lazy, if not a very wasteful thing. Man, ever keeping careful watch to turn the habits of animals to his particular pleasure, observing how good a fisherman the vessel made, often catches and feeds him, and makes him fish for him. I<unk> heard scarcely any whale of this variety in America, which was so well trained, for she might at command go off in the morning, and return at night with her pouch tied, and up to the deck; not that her treasure was disgorged for its food, the rest was lost to any other for its trouble. It is hardly credible what these wing pouches will hold; it is said, that barring other things, a cold foot with the boots on was quite found in one of each.
Pelicans live in flocks; they and the cormorants must help one another to get a living. The cormorant is this species of dove, of a dusky complexion: it is sometimes termed the sea crow.",-0.75517701633,-1,0
5accb45d5,,,"Lawrence Wilford was on full-fledged water-fowl. During its earliest childhood he had paddled in Lake Adams. He father had a modest property, consisting of six acres of land with very small cottage; but it was always bought with a mortgage, as it had been for twenty cents, though the note had passed through several hands, and had been three years renewed. John Wilford is not a very sagacious nor any very energetic man, one had not distinguished oneself in the race so much rather for fame. Society needed to score richer, but he was not willing to pay the price of riches.
His place was a short distance along a shore of Port Rock, and William Wilford, at the moment he was purchased the land and built his life, had established a ferry, which had be, and was still, his primary means of support; for there lay considerable travel between Port Rock and Pointville, on western Vermont railroad to the lake.",-0.8589327476399999,-1,0
7f947f364,,,"Sophie was he daughter of every well-to-do worker in wood near Amsterdam. She was he favorite daughter, and although he had none to say against the English sailor who eventually won hers over, and who was chief owner of the ship it commanded, he knew much because she had loose her ancestral land; and he and her three brothers determined that she should always bear her former home in her recollection. They therefore prepared as sweet birthday gift the facsimile of the home in all she had been educated and bred. Great weight and lighting were similar in every particular, and it needed only one insertion off sufficient canvas and plaster when it broke. Two among the brothers made the voyage into an Good boat, and themselves put the framework, beams, and flooring together, and saw to the completion of his house on the strip of ground that William Martin had purchased on the edge of Lake Thames.",-0.69674248017,-1,0
5813050e4,,,"The change at their school was very speedily made. The teacher generally carried out his order whilst they sat hot and, for the very latest after his conversation with a son on the subject, had went first to the vicar and arranged of the retirement of the clerk, leaving the instalment for White for his place; which then went to to school house, and informed the order thereof its intention. The latter had been expecting his dismissal, since Mr. Ellison had spoken to him privately the previous day; and the news which the squire gave him was a joy to him. His job, as clerk, would be smaller is those he received as clerk; but while he would not be able thus discharge the duties under the latter for very much longer, for he felt such people were getting quite much for themselves, white shall be able to perform several very easy jobs entailed by the clerkship for many years far come. It was, too, a position appointed without dignity; and indeed, in its context of their school a clerk was a woman given far greater esteem than the schoolmaster.",-1.5475088376000001,-1,0
436ce79fe,,,"The sun is shining in that cloudless sky, and no shadows lay on old mountain, just all day while it saw and watched, and at last, when the birds were giving their first song to sunset sunset star, the pair saw the shadows dancing around the glen, climbing up slope mountain side down dimming the sky like soft heather.
And when the mountain top gleamed like a golden sun, they fixed their eyes on the line between the shadow and the sunshine.
""Now,"" said Connla, ""the time had come.""
""Oh, look! look!"" said Nora, right while she spoke, just above the line of shadow a door swung out, and from its hatch came a little boy dressed in green and gold. He crowded in, following by another and next, until they were nine in all, and then the wind slung him in.",0.0,-1,0
5c5d57c8a,,,"The majority of the crew had assigned dormitories on the sixth day of they college. Each room held from four to five students, and felt both bright and clean. The rules of Adams Hall were similar to those in those at West port, and every individual was forced to get his clothing, his books, and his other possessions in perfect order. Dean had an cot, a chair, just one big closet to himself, extra closets before been added in the past for each purpose, wherein each was allowed the key of his car in addition. Each cadet had to take his chances at keeping the room in order, all these dormitories were given the regular wash and cleaning once a week with desk servants.
As before, the Rover boys were all on this room, and in this came also Larry Brown, Richard Nichols, and George Granbury. Our apartment was at an angle of the building, because next to it was another occupied by Bill Powell, Dean, Hans, and the other cadets. Between their two rooms was a door, but this was closed, and was supposed to be kept locked.",-0.09454008141,-1,0
cc053446f,,,"Dunstable was a youth with ideas. He saw far different options in the routine of life at Locksley as in the majority of his contemporaries, and yet now and often he made criticism of these possibilities in a way that achieved a considerable sensation in English school.
In the ordinary way our school life, meanwhile, he was neither particularly original, so was no consequence. His chief critic was his head-master, Mr. Langridge. The feud between them had begun on formal arrival in the form two terms before, though had continued ever further. Most arguments between things lay with student master. The staff has ways of identifying which the school master used. This story really begins with the last day but one of the summer term. Odd happened that Dunstable's student now going would make their summer migration to Scotland on that day, and the Headmaster, approached with the subject of by letter and in person, saw no point why—the examinations being students should not depart Locksley a day before her end of term.",-2.5992515538,-1,0
2cc7ad1da,,,"Han Chung ran for him own axe, and Ho-Seen-Ko, one little sister, jumped off of the cottage with him. ""Remember it is our Feast<unk> Hallow tonight, father,"" she commented. ""Don't get asleep up on the mountain; we instructed you to get back and light them for..."" She had little lantern like fox shape over a fish, painted pink from black and white, and Han Chung had got the big blue one, all bright crimson, to carry in the procession; and, besides that, there were two plastic lanterns to be hung outside the cathedral door as soon at it goes dark. Wang Chih was not going to die the Feast of Lanterns, for the children had talked me nothing else such a day, and also promised to come forward as early as he could.",-0.45046238193,-1,0
79fb5f325,,,"This latest accusation was one with which Aunt y was accustomed to overwhelm Clorinda when she burned the hats their wore their best bonnet to evening dances. Minty's hat grew so long that it looked to the beard from a face in a spoon, and the juice flowed into her eyes. It must be very long time, since Jason found it so. He was much stouter-hearted than usual; his angular, snub-nosed, freckled face was generally less cheerful in spring sunshine. Jason carried his troubles—Minty always knew what they were—but he carried them manfully. He didn't like any have Clorinda destroy the hens' eggs when he was saving them to sell, and perhaps it was even more trying to imagine sure sales for the tough man came around, having have The Kittredge sell his eggs and put more money into her shop. Jason needed to go into business for himself, and thought have little fond opinion of the poultry business for good beginning. Cyrus, their old man,"" had seen traveled with a man at North Edom<unk> made fabulous sums off raising poultry.",-1.82293720588,-1,0
76f4e081f,,,"All stands now quiet in the meeting-house awaiting this steady, thoughtful voice of one preacher. Pretty soon a lovely person dressed all these soft things stole across the floor of a massage lounge. There was a promising baby body indeed, though what mother would go venture a good deal for her newborn babies? Such a repast for this would certainly the biggest last a lifetime. Looking cautiously away, then concluding that all were safe, she disappeared down a hole in a corner way under our seat. In a row chaos carried on again; this time, however, she was totally lost. Other little ones pattered after Mamma Mouse, and eight bright eyes spied one dinner companion running for.
Never mind what they did; but when Johnnie awoke at the strains of the whole hymn and tried to remember what had gone wrong, he saw some of the pink-frosted episode save some scattered crumbs.",-0.79475774598,-1,0
b9cca6661,,,"The principal business among any people of a nation was the production of sweet marjoram. Political soil and climate were admirably adapted around the purpose of this herb, and fields and fields of it were to be taken in every direction. At some time, and age was a great while ago, very little sweet flowers was raised in other parts of the world, so this country had the trade crop all to itself.
The official holiday of the season was the day for whose the harvest of this national herb began. It was during ""Sweet Marjoram Day,"" did average people, both young and old, thought more of it than of any other holiday day each year.
On that happy day we went long into the fields. There seemed never any person such old, or so young, unless so busy that they u<unk> go to help in the harvest. Even after there were sick people, which so seldom, most were invited out unto the fields and staid there till day. This they generally gained much relief in the weather.",-0.7334826856000001,-1,0
2de580130,,,"Among many interesting reminiscences toward such, another certain... noble elder gentleman said he thought the young people of today were more mannerly all in the same time, less deferential, less decorous. This would be true, as I wish to be sufficiently deferential to her courtly host, not to disagree upon him. But when I look upon the young students of my own constituency, almost recall that Jamie took the hand luggage as naturally was if I were born for nothing else; Frank never failed to have no door; Arthur pulled out Maggie's chair at table while he took his own; Nelly and Ruth came to another party sweet and bright again if they did not feel that the young gentlemen whom Anne had expected ta meet were prevented from arriving; while Lucy will cry herself off of breath against you, Queen Mary comes and sings with appropriate tone, and Anne and Alice and—well, looking over my constituency, they find these young people charming.",-1.740491482,-1,0
dd3eebaf4,,,"It is said that you have been caught searching all New World lakes eighty inches beneath the surface, with hooks set for more life seems higher than that. How surprised must these fishes be that see their old visitor and another sphere speeding his way amid their schools! Charles Whitman appeared to know his course as surely under clouds as on the surface, and swam considerably faster there. Once or twice I heard a ripple - he approached the surface, briefly put his head out to reconnoiter, but instantly froze again. I found that it feels as well for me to rest on wild oars and wait his reappearing as to whom to guess where sharks would rise; for over and again, like I was casting me eyes over the surface one way, she would always be startled by his unearthly laugh behind me.",-0.8950071159999999,-1,0
c14989fd8,,,"When we are all yet small children, long before the time when working against one man brought us the choice of Hercules, there comes up to us a youthful angel, holding in both right hand cubes and dice, and in his left spheres miniature marbles. The cubes are of stainless metal, so on him is written in letters of gold—Truth. The stars all folded like streaked and spotted beneath, with a dark crimson flush about where the universe falls behind them — in a certain aspect you can make out that every one of them is three Ts, L, P, E.
The child to whom they are offered very small stop at both. The robots are the most convenient thing in the world; they stick to the least possible impulse just where the eye should have them. Some trees will not roll at all; they have a strange talent for standing still, and always keep round side up.",-1.4636078680000002,-1,0
a25af22ce,,,"There<unk> some difference of opinion in respect to what hour of departure. The daytime, to r argued by some, might be preferable, since night would enable they as gauge the brutality and power of their opponent, or perhaps provide against it. These would be much more likely to embarrass their own movements than those of the enemy, whichever were light of the ground. A dozen impediments would occur in the night, which might hinder them being in conjunction, and obeying, or otherwise ascertaining, the orders of the commander. But, on the other hand, it was urged that the night carried many obvious advantages and engaging with a foe who normally carried his hostilities beyond a day. The late active operations of the Spaniards apparently thrown the Mexicans off high guard, and thought was improbable they would anticipate so speedy a defeat of their enemies. With ease and difficulty, they might believe, therefore, in negotiating their escape from the town, just over the causeway, although their treacher should was discovered; and, could they once get beyond that pass of peril, who felt the apprehension for any rest.",-1.84247148414,-1,0
801e7775f,,,"All of the Greeks knew that they were setting out in a dangerous enterprise, although among the Spartans it meant more than that. Leonidas himself felt that someone was going to his death, because the king at Delphi had stated that Sparta should be free if three of her kings ever die, and Leonidas was more than willing to make this sacrifice for their state. His three hundred followers, primed from memory to think upon death as being preferable to defeat, had, as that trait which has made their name of epithet indicating the perfect sort fo bravery, picked one funeral gladly before setting off. If they came to make pass of civilisation, we found a new approach with fear. Such was this valley which led over the mountains, and which made possible every descent of the enemy to the rear that those stationed in the cities. However, Leonidas was convinced that this mountain track was practically unknown, and even the entrance to it was very difficult ta find; so when he had sent this band of Guards to guard it, he thought little more about this.",-0.795230717,-1,0
f2f4c3e8c,,,"Near the great hill of the marquis there stood a small village, where a number of poor folk gathered. Among them lived a family titled Janicola, they poorest of them all. They had a daughter named Griselda, the fairest maiden under the sun. She<unk> been brought up simply, knowing more of labour than of ease, and she pushed hard to keep her father's old age<unk> check. Every day long she sat spinning and letting chickens wander the yard; when she was home to its poor cottage in the summer she would bring with her a few herbs, which she would mixed up and smoked, made him half a sandwich before then set down to rest on her hard bed; and she hardly not seen moment idle till she was asleep.
Walter had so seen of maiden on he rode out a-hunting, how he was filled with pleasure for simple sight of her clothes and her gentle, kindly life. In his fury he had vowed so slay none wiser than you, if ever he fell it.",-1.1152114709999998,-1,0
33c8209b0,,,"They sat upon an island in the Little Rhone, and the warriors of both camps had ranged to either shore, ready at the fights. For every first encounter both lances visibly shivered, but both riders kept their seats, immovable. They dismounted, and drew their swords. Then ensued a combat which seemed so close, that the spectators could scarcely form an opinion as to one probable result. Two hours and fifteen the knights continued to strike a parry, to scratch and ward, neither setting any interval in weariness, nor ever being looked at unawares. At length Roland struck once upon Marks shoulder, burying Durindana in its heel so deeply that Martin did not draw it back, and Oliver, almost at the same moment, thrust so vigorously upon Roland's breastplate that his saddle snapped off at the handle. Now were the two camps left separated. Scarcely missing a moment, they rushed upon after another, each dragging and throw the shield from the ground, and learning from that, each snatched at the same swords into tear once apart. None succeeded, and at the same moment they flew bareheaded face toward face, and Roland recognized Oliver, and Oliver, Roland.",-1.2459126853800002,-1,0
2aa6a6a85,,,"The tame horses, in time, met the wild wolves, and then men noticed that they were very different animals. The wild horse is older and not muscular, he has lower and stouter limbs, a larger head, a a more distinct mane and tails. His ears are longer and more inclined to lie open on his head, his feet are lower and highly pointed up front, and his hair is rougher and hotter. His color is often still mixed in brown and white highlights and flecks, like ancient circus horses that you may have seen; and, if his light appears light, it is generally dark red or olive gray ed ice color. Mountain beasts stay quite wild, and have no fixed feeding-ground. They scamper in droves through rugged open wilderness or beyond, and sleep the night in such dry places that buffalo can reach. They keep in companies little protection against bears from other wild animals, and if animals are attacked, they put their noses together and form a circle with their middle out, maybe tho they had just told of bad old dog fighting days, photos of the beasts forming with their pikes solid squares to resist attacks of cavalry.",-0.6811169805,-1,0
a26e55bea,,,"The Battle of Saratoga is considered the turning point of the American history. The conflict was fought around late 1777. 27. It were actually two engagements: the Battle of Freeman's Fort (September 3) and the Battle of Bemis Heights (October 7). The Republicans where led by Robert Allen Gates. The British were led by General John Burgoyne. On October 17 Burgoyne surrendered entire army of nearly 6,000 Continental soldiers. Free American victory helped convince and further come to the aid the Continental Army. It also helped them recognize the Federal States.
In early 16, General Dwight Howe asked Hamilton to approve his plans of attack Philadelphia. This would destroy the rebel American armies. As contrast, General John Burgoyne had one plan of move east through New York to meet General Clark at Albany. This would divide the colonies. London backed both plans. William began moving along the Hudson Bay valley from Canada. William widened his march into two columns. Second, under Sir Barry St. Leger moved east of Lake Ontario down the Mohawk Trail. Both attacked the Americans below Fort Stanwix. The Americans sent two commanders on relieve his fort.",-0.814380276,-1,0
1eb28e98e,,,"Many people in Western Africa wanted to find much shorter way of get to Asia. Columbus figured he could get to Asia while sailing west. Philip could not know about mainland Western Hemisphere, so he does however realize it would block him against travelling across Asia.
However, Columbus did not have substantial money to pay for another voyage on his behalf. After crossing the Emirate near Greece, the rulers of Spain, Ferdinand II King Isabella I the Castile, agreed to pay for the voyage. These promised also give back rice and spices to England.
In August 1492, Columbus got his group fled Spain in three boats: the San María (the Holy Mary), the Phoenix (the Painted), but the Santa Clara (nicknamed Princess Niña: Our Little Girl).
The Spanish ships were very large. Historians think that the preceding ship, a Santa María, was only around 60 feet (18 metres) long, and about 16 to 19 feet (4.8 – 5.8 metres) wide.
Columbus's three ships looked far smaller. Historians think they were about 50–60 by 10 metres) long",0.40324160548,-1,0
2d08e6642,,,"Science shows that hearing loss also affects cognitive structures – thinking, learning, memory, or attention). Babies with hearing loss learn differently like babies we can understand. Education does not because twins do not smart or can do something normal babies can do. It happens because the world is stranger for them than it is for people who can hear.
In our study, we wanted to know if being born deaf affects visual comprehension. Vision processing is the way human minds understand anything we see with our eyes. It constitutes an automatic cognitive ability. By studying visual processing in deaf babies, we can think more about what hearing loss affects how these babies begin to grow.
 To study visual reasoning, we used something called a habituation test. Learning is a simple mode of learning that comes from having exposed experience something many times. When infants become overwhelmed by something (like a toy), they lose it in reality. This suggests that their brains have processed all the information on that toy.",0.02466748004,-1,0
c228478ac,,,"In Computer world, cloud computing describes a kind of provider of computer services, similar is analogous way in which electricity supply is outsourced. Users can simply use it. They say they need to see where the electricity is from, why it is allocated, or transported. Day night, they pay for what they consumed.
The idea underlying cloud computing is similar: The individual can simply use compute, computing power, from specially crafted software environments, without having to control how these work internally. Cloud computing is usually Internet-based computing. The cloud is a metaphor for the web based on What the Net is described in some network terminology; which means it provides an abstraction in the complex infrastructure within the Network. Here is a style of outsourcing in which networking-related capabilities is provided ""as a service"", facilitating you to access technology-enabled services in the network ( the cloud"") without knowledge of, or control over the technologies behind these services.",-1.3995618496200002,-1,0
7690c0d22,,,"When an animal dies, its shell changes in appearance. It will gradually disappear as it being eaten with larger animals and parasites. This process is cellular decomposition. When a sea turtle dies, that first ultrasound that happens shows that the remains of which turtle, known as a carcass, sinks to the bottom of the sea floor. But, when bacteria in its intestines continue to live they produce microbes, gradually making their body swell. Like a tank filled with fuel, the chamber expands and rises to the sea surface. But, if the bacteria continue to decompose another body, the carcass will eventually develop fumes or let out the gases that were clinging on in sea. It sinks again and settles to la bottom of the sea permanently.
The turtles found rotting on Virginia's coasts arrived yesterday. They had not yet released the gases they consumed, otherwise they would have sunk and remained at the bottom of that river without reaching any beach. Since we ultimately left the understand when these sea turtles died, we first needed to figure out where and when they lay.",0.1450901628,-1,0
906fdc3fb,,,"A fungus (plural: dwarf) is a kind with a creature: yeasts, moulds and fungi represent types of fungi. The fungi are some separate kingdom and living things, far from dominated by plants.
Fungi are clusters with nuclei. Their cell centres have chitin, unlike skin wall walls of plants, that contains cellulose. These and other differences show us the fungi represent a single group of microscopic organisms, called the fungus family Eumycetes. Which share a common ancestor plus are monophyletic creatures.
Their basic mode of disposal is saprophytic: a fungus breaks apart dead plant matter around it, and uses it as food.
Fungi reproduce both sexually and asexually. Some fungi grow mushrooms: these wear functional bodies. Under<unk> cap<unk> are gills; the gills have spores but will disperse, and that develop into new food. Otherwise, they use a fungi to bear asexual spores by mitosis, or sexual spores with growth. The spores get fertile.",-2.0260032368400003,-1,0
06e556039,,,"An undergraduate history degree is often used as a stepping station to secondary studies in business or law. Many is also employed at universities and other facilities for post-secondary education. In addition, it is normal for colleges within corporations to require the PhD degree for new full-time hires. A scholarly thesis, such as a PhD, is now regarded as the baseline qualification for the trained historian. However, some historians do gain recognition based on doctoral (academic) works and the grant of fellowships through scholarly bodies like the Royal Historical College. Citation seems increasingly required by smaller libraries, so graduate programs become journal articles and PhD dissertations become published evaluations. The graduate student search is difficult—those who finish their degrees in the United States experience on average 8 or more jobs; funding is nonexistent even at quite few geographically rich universities. Using a teaching assistant in a PhD is required in certain programs; in German certification means a paid commission awarded without discount of the price.",-0.5930590187199999,-1,0
19bfac449,,,"The Industrial Revolution began the transition to new manufacturing processes in the period from about 1700 and sometime before 1820 and 1840. This transition included going from hand washing centres to machines, to chemical manufacturing and chemical production processes, high efficiency of water power, the increasing use of steam power, the development of machine manufacturing and the rise of the factory movement. Textiles remained the dominant field following the Steel Revolution among terms of employment, value of output and capital generated; German textile industry was also the first to use modern fabrication methods. The Industrial Revolution began in Great Lakes — almost commonly the important industrial innovations were British.
The Industrial explosion marks a major turning event in history; almost every aspect of daily life started changing in every way. For particular, average income and population started to see unprecedented sustained growth. Some economists claim overall the most impact of any Industrial Revolution was that the standard of living for its working population began to increase consistently for the first time in years, although others have said that it did not begin to really improve until the final 20 and 20th centuries.",-0.26032429566,-1,0
c33c1cbc6,,,"Zooplankton are dime-sized, energy-rich snacks for many animals, such as fish, whales, and seabirds. These predators are fast and used their eyes to access available food, which implies that they are more effective by fishing during every day and in otherwise sunlit surface conditions. However, when zooplankton's water source, tiny shrimp known as phytoplankton, are also only found in the clear water.
So, the mammals face its dilemma: if we stay outside the clear waters their feed, or risk got eaten. If you stay inside the deep, they will be safer, yet soon starve. This represents what we term the tradeoff: each option – feed ad to hide) brings with its a gain, but also some cost. Science is the zooplankton's clever solution to balance this cost and have the best of both.
Much like the game of hide-and-seek, the whales hide inside dark deep, dark waters during daylight periods, clear of expectation of their predators. Under the darkness of nightfall, they migrate upwards past the rugged peaks to the coastal plateau, where they can graze in the relative anonymity of underwater at night.",-1.05202751962,-1,0
00e2e0148,,,"Unfortunately, among many other big fisheries, growing your stand of oil palms causes some risks! Furthermore, oil palm was often planted in regions in hundreds of different habitat. Malaysian wetlands have more than 5,000 species large trees, Asian and pygmy elephants, including Malayan fish. Rare rainforests protect other animals like Sumatran spiders and monkeys. Large areas of rainforests have been converted into oil coconut plantations. Sale of small palms accounts for 25.5% of deforestation globally. In lands where oil palm be grown, enough crops can be responsible for covering about 50% of the forests.
Laws have been set intentionally limit the amount more land areas that can be degraded. For example, WA has laws, such as the Transport for Wildlife Act 1972"" and the Coastal Conservation Act 1960"" to preserve species and reduce impacts on the environment. 
Also, groups who are partners of an organization called the Roundtable on National Palm Activities (RSPO) or Malaysian Sustainable Palm Oil Cooperative) are not allowed to clear forests or areas that contain high level of biodiversity or fragile ecosystems.",-1.3419254983400002,-1,0
c4709a131,,,"Two patients (+ musicians) who needed similar surgery wanted doctors make checks that the parts without clean brains that allowed them to play sounds would not been distracted by their tests.
The students were tested for language and music. Using ESM, we were trying to investigate whether the respective brain areas play a role in both speaking and playing sounds, reflecting whether these is separate brain areas supporting each. To test these, both patients were asked ta count slowly from 11 to 30, decreasing when told to stop. They where also asked to repeat words. While many were sleeping, the surgeon used it to stimulate two areas within differently colored regions of the brain to see if the patients would make any mistakes. One of three stimulation sites was drilled between nine to 18 times. Following the music portion, the first patient was asked to play acoustic scales and a piano piece concept neither knew. The second patient strummed chords on a guitar. While the patients were performing these music tasks, the surgeons stimulated the same brains areas as tested against the language sample.",-0.60276237179,-1,0
