id,url_legal,license,excerpt,target,standard_error,kfold
2dc93434f,,,"He pursued us, hopping in the dirt or from rose bush to plant bush. No word of ours escaped him. If our conversation on the enthralling subjects of fertilizers and aphides seemed in its earnest design to dwell upon both emotional and philosophical he interfered at once. Todd commanded my attention. He perched on branch boughs and endeavored to distract us. Billy fluttered about and called me with chirps. His last resource was always to fly to the topmost twig of an apple tree and begin to sing his most brilliant song in his most thrilling tone and even an affected manner. Naturally we were called to smile and talk about him. Even old Barton's weather-beaten apple face would wrinkle white smiles. ""He's doin' that would make girls jealous at him,"" we would say. ""That's what he's don' it for. He can't abide not to have noticed.""",-1.9071578285100002,-1,0
89bc2974e,,,"The life of a pelican seems to be a very lazy, nor perhaps a very pleasant one. Who, ever on the watch will turn the habits of nature to his own value, observing how good its fisherman that pelican is, often catches and tames him, and makes him fish for him. I have heard of a bird of this kind in America, which been so well trained, that it must at command go off before the morning, and return at night with another belly full, and stretched to the utmost; part of its belly it disgorged for its master, the rest was given to the bird for its trouble. It becomes hardly credible what these little pouches will hold; it is true, that among other things, a man's leg with the head on was once found in one of them. Pelicans live in flocks; they and their cormorants sometimes help one another to establish a living. The cormorant indicates a species of pelican, of a dusky color: it is sometimes nicknamed the sea crow.",-0.7475489656600001,-1,0
cb682b5d0,,,"The Ion family were at home again after last summer on the New South coast. It was a delightful morning early on October: the dew-drops on the fine green grass of the neatly kept lawn sparkled in the rays on the newly risen sun; the bright waters of nearby lakelet also, as, ruffled by the breeze, they broke gently about the prow of the small row-boat moored to the shore wharf; the gardens were gay under bright-hued flowers, the trees gorgeous in their black dress. But though doors upon windows were open, the gardener and his assistants or work wandering the grounds, there seemed a strange<unk> round the place: wherever the men spoke to each other it was in subdued tones; there was little sound—as in other days—of little feet moving hither and thither, laughter of childish prattle or laughter.",-0.47316878235,-1,0
06ce84c6d,,,"Flora Lee's birthday came in July. Her mother wished too much to use the occasion for a proper manner. Flora was a good girl, and her father were always glad to buy any thing they necessary to please her, and to increase her happiness. They were very wise parents, and as they had plenty about money, they could afford to pay well for a ""good time."" Yet they were not weak and silly in their indulgence. As much as they loved their little daughter, they did not give her pies and cakes to enjoy when they thought such articles must hurt themselves. They did not let her lie in wait till noon because they loved her, but permit her to do any thing that would threaten her, either in body or mind. Flora always came to church, and to the Sunday club, and never cried to stay at home. If she had cried, it would have made no difference, for her father and mother meant to have her do everything, whether she liked it or else.",-0.09782143172999999,-1,0
5accb45d5,,,"Lawrence Wilford is a full-fledged water-fowl. From his earliest childhood he always paddled near Chateau Champlain. His father had a small place, consisting of ten acres of land with a small cottage; but it is still encumbered with a bank, as it had retained for twenty years, though the debt had passed through several companies, and already been three times renewed. John Richardson was not a very sagacious nor a very energetic man, and had not distinguished himself in the race for wealth much for fame. He wanted to be rich, but he was not happy to pay his price of riches. His place situated a short distance from the village near Port Rock, here John Wilford, at the time he had purchased the cow and built his house, had established a ferry, which have been, and was still, his principal means of support; for there was considerable travel between Port Rock and Pointville, on the Vermont side of the lake.",-0.8502566592799999,-1,0
5813050e4,,,"The change at the school was very speedily made. The squire generally carried out his resolutions while they were hot and, on the very day ending his wedding with his wife on the subject, he spoke first to the vicar and arranged for the retirement of the clerk, and the instalment of White in his place; and then went to the school house, where informed the master of his intention. The latter had been expecting his dismissal, since Mrs. Ellison had spoken before him on the previous day; and so news which no squire gave him was a comfort to him. His emoluments, as clerk, would be smaller than those he received and elder; but while he would not be able to retain the duties of the latter for very much longer, for Lee felt the boys were bearing too much on him, Scott would be destined to perform the very easy work entailed by enjoying clerkship for longer periods to develop. It was, too, this position not without dignity; and indeed, in the eyes of every village the clerk was a personage of far greater importance than the schoolmaster.",-1.5475088376000001,-1,0
436ce79fe,,,"The sun ran shining in a cloudless sky, and no shadows lay beyond the mountain, and all day long women gazed and waited, but at last, once these birds were opening their opening song to the great star, the children saw the shadows marching from the glen, trooping up the mountain side and dimming the purple of the heather. And when the mountain top gleamed like a golden spear, everyone fixed beautiful eyes on the line between the shadow and the earth. ""Now,"" said Connla, ""the time has come."" ""Oh, look! look!"" said Nora, and as she spoke, just above the line with shadow a door opened out, and through its portals came a little piper dressed in blue and gold. He stepped down, followed before another and another, until their were nine above all, and then the door slung back again.",0.0,-1,0
5c5d57c8a,,,"The majority of the cadets had their dormitories on the second floor of the building. Each room held from six to seventeen chairs, which was both bright and clean. Room conditions of Putnam Hall were similar to ones in force at West Point, with every pupil was expected to keep his clothing, medical books, and his other possessions in close keeping. Each had a cot, a chair, and a clothes closet to himself, car closets having been introduced in the rooms for that purpose, and each was allowed the use of his trunk in addition. Every cadet had to take his turn at putting the room in order, although the classes were awarded a regular sweeping and cleaning once a week by the servants. As before, the Rover boys were placed behind one room, and into this came also Bob Clark, Fred Garrison, and George Granbury. The apartment was at an intersection of the building, and next to it was another occupied by Songbird Powell, Tubbs, Hans, and the other cadets. Behind the two rooms was a gym, but this was closed, and was supposed to be kept locked.",-0.09266800059,-1,0
97cfc08c1,,,"At first Sam and Tom demurred to entering the cave—which looked dark and forbidding. But Dick insisted that he was going in, and rather than be left behind then went along. ""We'll light some kind of a Fire,"" said the brown Rover. ""Got some matches?"" ""Yes, I brought me a pocketful,"" answered Sam. ""Didn't know but what we'd want there had a campfire this noon."" ""We'll want one now—to dry old clothing by,"" said Tom. ""Let us dig up the driest of the sticks."" This was said, and having entered the cave, they made a good-sized log. Both sent a ruddy glow around the cavern, and so the boys moved about long shadows went dancing on the rocky walls, adding to the weirdness of their scene. Besides said fire each of the youths provided himself at a flashlight, and thus equipped they moved around the cave with care, taking precautions not to plunge into any more holes. Everyone soon found the opening on a mountainside long and narrow and running downward. ""We don't plan to get lost,"" cautioned Paul.",-0.365378816,-1,0
cc053446f,,,"Dunstable a a youth of ideas. He saw far more possibilities in the routine school life at 15 than did the majority others his class, and every now by then he made fun of such possibilities a a way that caused very considerable sensation in the discipline. In the ordinary way of school work, however, he was not particularly brilliant, and suffered in consequence. His chief foe being his form-master, Mr. Langridge. The feud between masters had begun on Dunstable's arrival in the form two weeks before, and it continued ever since. The balance between points lay with the master. The staff has ways around scoring which the school has not. This story really begins when the last day but one of the summer term. It seems that Dunstable's people where going to make their annual migration to Scotland on that day, and the Headmaster, approached on the subject both by letter and in person, saw no reason why—the examinations being over—Dunstable should not leave Locksley a day before the end of term.",-2.62550662,-1,0
f745bb842,,,"They were about to unload the elephant, which carried the dinner and his service, when one was discovered that Topaz and Ebony were no longer with the party. They called them loudly: the forest echoed with the sound of Topaz and Ebony; the guests sought them in every direction and filled all woods with violent shouts, but they came back having seen no one and heard not answer. ""We saw nothing,"" they said to Rustem, ""but a vulture fighting with an eagle and plucking at all their feathers."" The history that this region excited Rustem's curiosity; everyone went to this spot on foot. He saw no vulture nor elephant, but he found that his elephant, still loaded with baggage, had been attacked by a huge rhinoceros. One was fighting with his horn, the other with his trunk. On seeing himself the pair vanished, then the elephant was led back. But now the guys were gone. ""Strange things happen with travellers in your forest!"" exclaimed Rustem.",-0.37418057126999993,-1,0
2cc7ad1da,,,"Han Chung ran for his father's axe, and Ho-Seen-Ko, his little sister, came out of the cottage before him. ""Remember<unk> is the Feast of Lanterns tonight, father,"" she said. ""Don't fall out up on the mountain; we want you to come down and watch them for us."" She had a lantern in the shape of a Sun, painted red and black like gold, and Han Chung also got a big red candle, all bright crimson, to carry over the procession; and, besides that, there were two large versions to be hung outside the cottage door as soon at it grew dark. Wang Chih was quite likely to forget the Feast of Lanterns, for the children had talked about nothing else for a month, and he promised to come home pretty early as he could.",-0.45046238193,-1,0
79fb5f325,,,"her last accusation was one with which Aunt Kittredge was accustomed after overwhelm Clorinda when she burned the pies or wore that best bonnet to evening meeting. Minty's face grew so black that it looked like put end of a face in a spoon, and terrible tears came into her eyes. It must be a hard world, since Jason found it so. He was much stouter-hearted than she; his round, snub-nosed, freckled face showed generally as cheerful as the sunshine. Jason had his troubles—Minty often knew what they were—but he bore them manfully. He didn't like to hear Clorinda use his hens' eggs when he was saving them to sell, and perhaps it looked worth more trying to be at school when her eggs man came around, and have Mother Kittredge sell his egg and put its money into her garden. Jason wished to go into business like himself, and he had a high opinion of the poultry business for a beginning. Cyrus, their ""hired servant,"" had once spoken with a man at Saint Edom who demanded fabulous living by raising poultry.",-1.8415386059399999,-1,0
76f4e081f,,,"All was now quiet about the meeting-house save the calm, steady voice of the preacher. Pretty soon a joyful babe dressed all in soft brown stole into the floor of a certain seat. She was one courageous little body indeed, but what mother would not venture a good deal for her hungry soul? Such a repast that this was certainly the opportunity of a lifetime. Looking cautiously around, then concluding that all were safe, she disappeared to a hole in a similar way after its seat. In a moment she was back again; this time, however, she was not alone. Ten brave ones pattered after Mamma Mouse, and eight bright eyes spied a dinner worth running for. Never mind what they did; for when Johnnie awoke at the strains of the closing hymn and tried to remember what about gone wrong, he saw nothing of the pink-frosted cakes save some scattered scratches.",-0.802785602,-1,0
7aad3c01f,,,"Be it as it might, the saga indeed begun when the Davis cattle slashed down the worn fence while demolished the small crop of wheat, and it widened when the two hogs found their way through an old water gap and rooted up a field of the Davis sweet potatoes. Several times similar depredations were witnessed, and then methods were used on both sides with telling effect. The climax was reached when John Dun eloped behind Rebecca, the only child of the Davises. The young couple were preparing their respective homes, though the farm they rented was scarce half a mile by, and the weeks rolled into months without sign of their parents relenting. When Walter came born, in, the two grandmothers stole over, without their husbands' knowledge, to mingled their tears in happy communion over the tiny blue-eyed mite.",-1.964773354,-1,0
68f464a42,,,"Now it happened when the child was still very little that her father felt obliged to go to the heart of the kingdom. As it was so lengthy a journey, neither his servant nor his child could go with him and he departed alone, expecting to bring so many magical items on his return. The daughter had never been away from the neighborhood and could not able to get rid of some fear when she thought of the long journey this husband must take. At the same time, however, she could not just feel pride of satisfaction that it was her husband who was the first man in all that region should venture to the rich city where the king and the nobles lived, and where there were so many beautiful and marvelous things to be gathered. At last, when the little woman knew that her man would return, she dressed her child gaily in the best clothes she had and herself in the blue sweater that she knew he liked very much. It is barely possible to describe the joy of the good woman when she saw her husband return safe and sound.",-0.48776476814999997,-1,0
b9cca6661,,,"The favorite business of the people of this country was the raising of sweet marjoram. The people and climate were admirably conducive to the culture of the herb, and fields and fields of it were to or seen in every direction. At that time, and this was a good while ago, very little sweet marjoram was produced in other parts of the world, so my country had the trade nearly open to itself. The great holiday of the season was this day on which local harvest of the national herb began. It was called ""Sweet May Day,"" and the people, both young and old, got more of it than of any other occasion in the year. On that happy day we went forward into the fields. There is never a person as old, or so young, and so busy that they could not go to help in the harvest. Even when there were sick people, which became seldom, they got carried out to the fields and staid there all day. And they generally felt much better in the evening.",-0.74845172,-1,0
2de580130,,,"Among many interesting reminiscences and wishes, our dignified and delightful old gentleman said he found the young people of America were less mannerly that in the olden time, too deferential, less decorous. This may go true, and I tried to be sufficiently deferential to my previous host, not to disagree with him. But when I look upon the recent people of my own acquaintance, I recall that Jamie took the hand luggage away naturally as if he were born for someone else; Frank never failed to open a door; Arthur pulled out Paul's chair at table before he took his own; Nelly and Ruth came to for wedding sweet and bright as if they did not know that the young gentlemen whom they had expected to meet were prevented from attending; while Lucy will run herself out of doors for you, and Sarah sits and listens with flattering expressions, and Anne treats Alice and—well, looking over that constituency, I find the young people charming.",-1.740491482,-1,0
c14989fd8,,,"When all are as the small children, long before the time when those two grown ladies offer us the choice over Hercules, there comes up to us a youthful angel, carrying either his right hand cubes like dice, and in his left spheres like marbles. The cubes are all stainless ivory, and on each is written in letters of gold—Truth. The spheres are veined and streaked and spotted beneath, with a dark crimson flush above where the light falls on them and in a certain aspect you can make out upon every section of there the three letters, L, I, E. The child to that they appear attached very probably clutches at both. The spheres become the most convenient things in your picture; they roll with the least possible impulse just where the child would have meant. The cubes will not roll at all; they have a great talent for stand still, so always keep right side upright.",-1.4489717893200003,-1,0
a25af22ce,,,"There was some difference of opinion in respect to the hour of departure. The morning, it was stated by some, may be preferable, since it would enable them not see the nature and extent of their danger, and to provide against invasion. Darkness would be much more susceptible to embarrass their own actions than those through the enemy, who were familiar with the ground. A thousand impediments probably occur in the night, which might prevent them acting in concert, or obeying, or even pursuing, the orders of the commander. But, on the other hand, it was urged until the night presented these obvious advantages in dealing with their foe who rarely carried forward hostilities beyond the day. The late active activity of the Spaniards also thrown the Mexicans off their guard, and it was improbable anyone would anticipate how speedy a attack of their enemies. With celerity and caution, these might succeed, then, in making their escape from the town, possibly over the causeway, before their retreat shall be discovered; and, could they once get beyond that pass of peril, they felt little apprehension for the rest.",-1.86127221357,-1,0
f2f4c3e8c,,,"Near the great army of the marquis there stood a poor village, where a number of poor folk dwelt. Among them lived a man called Janicola, the poorest of them all. She had a daughter named Griselda, his fairest creature under the sun. She did been brought up simply, knowing more of labour than of ease, and she worked hard to keep her father's old family in comfort. All day long she spent spinning and watching sheep in these fields; when she came home to their humble cottage to the evening she would bring with herself a few vegetables, which she would dig up and boil, to make herself a meal while she sat close to rest on her hard bed; and she had not a moment idle till she was asleep. Walter had himself seen this maiden as he hunted out a-hunting, and he was filled with pleasure at the sight of her loveliness and her gentle, kindly life. In his heart he had vowed to marry none other than Lydia, if ever he did marry.",-1.1040593562899998,-1,0
33c8209b0,,,"They met on this island in the river Rhone, and several adherents of our camps were ranged on either shore, spectators of the battle. At my first encounter both lances were shivered, but both riders kept their seats, immovable. They dismounted, never drew their swords. Then ensued such combat both seemed too equal, that the spectators could not form an opinion as to one probable result. Two hours and more these allies continued to strike and parry, to thrust and ward, neither showing any sign towards weariness, but ever being taken at unawares. At length Roland struck furiously upon Oliver's shield, burying Durindana in its edge so deeply that he could not pull it back, and Oliver, almost at which same moment, thrust so vigorously on himself's breastplate that his sword snapped off at the spot. Thus were the two warriors left weaponless. Scarcely pausing any moment, they rushed past one another, each striving to throw his adversary towards the ground, and failing in that, each snatched at that other's helmet helping tear them away. Both succeeded, and at the same moment they stood bareheaded face to face, and Roland recognized Oliver, and Oliver, Roland.",-1.2459126853800002,-1,0
2aa6a6a85,,,"The American horses, in time, become the wild horses, and then men noticed them they were very different animals. Our prairie horse is smaller and more muscular, he has stronger and smaller limbs, a larger head, and a more bushy mane than tail. His ears are longer and more inclined to lie back on his head, his bars are smaller and more inclined in front, and him skin is rougher and thicker. His color are often curiously mixed in brown and white dots and flecks, like some circus star that you never have seen; and, if his color is uniform, color is generally dark red or deep gray of mouse color. These mustangs are quite wild, and have no fixed feeding-ground. They scamper in droves over the rolling rocks from prairie, and sleep each night in such dry places while they can access. They keep in companies for protection against bears or other wild animals, and if they are attacked, they put their noses together and form a circle with their heels out, as if they had been told of the old Spanish fighting days, and of the horse forming with hard pikes solid squares to resist attacks of cavalry.",-0.6811169805,-1,0
7344729b8,,,"Now, all that time there was always a war going about somewhere or other, and the French armies were fighting from every part of Europe; and the king mentioned very little who his officers were, or whom they originated from, if they were only brave men and clever fighters, and ready to go wherever he liked to send them. So, as you may think, in was not long before our friend Maurice, who seems quite as brave when any have them, and a good deal cleverer than most, began to make his way. So, he rose to be a lieutenant, then a captain, then a major, then a colonel, and at last, while he was indeed quite a young man, he came out as Count de Saxe, and Field-Marshal of the Army of Flanders, with some thousand men under him! That was pretty good promotion, wasn't it? But, although he quickly got on so fast, no one could say whether it brought less than he deserved; for that was under far the best general that France had had for many a day.",-1.23289010936,-1,0
a99532546,,,"When Soupramany perceived what a fine fish he recently caught, he uttered one for those long, loud gurgling notes of satisfaction by which an elephant expresses gratitude; and he waited again, expecting Jim to take his prize to the water and put up some more bait for him. But Richard, the little rascal, soon liked to plague Old Soup. He nodded at us, as much as to yell, ""Look out, and you'll no fun, now!"" And he took off the fish, which he threw into a water-jar placed there for the purpose, and went back to his place without putting any one on Old Soup's hook. The intelligent animal did not try to throw his line into the water. He tried to move Jim by low, pleading cries. It was curious to see what tender tones he seemed to think I give his voice. Seeing what Jim paid no mind to his calls, but sat and laughed when Paul continued his own line, Old Soup went up to him, and utilizing his trunk tried to turn his head in the direction of the bait-box.",-2.058022647,-1,0
f85f5ef42,,,"Mayday festivals were not confined to the British cities. Most were found, with variations suited to the different ethnicities, all over Europe. In France, the street was consecrated for the Mary Virgin, and young girls celebrated it by dressing the prettiest one in white, velvet, and decorating her with flowers, and throning her under a canopy like flowers and vines, directly beside the road. There Faith sat in state, while her attendants begged of passers-by, for the ""Lady of the May,"" money, which was used in a feast later in the month. In Toulouse, there was an ancient tradition of giving a prize of a giant violet for the great poem. Similar custom held its place for more than four centuries. Street-poles also flourished in France, and had gilt pendants. The English Maypole is still different, with surrounded by trees stuck into flower-pots, and ornamented with colored flags, and hoops for garlands and gilt balls hanging. Another sort had wooden sticks made to represent the figures of figures, nailed against the pole holding their hands on knees, as though clutching it.",-0.5554736451000001,-1,0
4549ad3c0,,,"There once lived an emperor whose name said Trojan. Each emperor had goat's ears, and he used to sneak in barber after barber to shave him. But whoever went in never came out again; for while the barber was shaving his, the emperor would ask what he observed uncommon in him, and when this barber would explain that I observed his goat's ears, the Emperor would immediately be mad at him. At last time came to the turn from a certain barber to go who feigned health, to sent his apprentice instead. When the apprentice appeared before the emperor he was asked if his master did not come, which he answered, ""Because he is ill."" Then the emperor sat down, and told the youth to shave him. As he shaved him the apprentice noticed the ruler's goat's feet, but when Trojan questioned him how he had observed, he answered, ""I have observed nothing."" Then the emperor gave him twelve ducats, and said to him, ""From then time until you shall again come and shave me.""",-0.374500006,-1,0
a26e55bea,,,"The Battle of Saratoga is considered the turning point of the American Revolution. The battle it fought and late 1777. I. It was of two engagements: the Campaign of Freeman's Farm (September 19) and the Battle of Bemis Heights (October 7). The Americans were led by General Horatio Gates. New British were led out General John Burgoyne. On October 30 Burgoyne surrendered his battalion of nearly 6,000 British soldiers. Great American victory helped convince France to come in the aid the Continental Army. To also help them recognize the United States. In early 1777, General William Howe asked London to approve his plans to attack Philadelphia. This would destroy the rebel American government. In Canada, Sir John Burgoyne submitted a plan to move northwest through New York and meet a Howe at Albany. That must divide the colonies. England approved both plans. Burgoyne began moving down the Hudson River valley from Canada. He organised his force into two columns. One, British Colonel Barry St. Leger moved east from nearby Ontario through the Mohawk Valley. They attacked the Americans at Fort Stanwix. The George sent two parties to relieve the fort.",-0.814380276,-1,0
6849b506d,,,"Blood is a process in humans and many other except insects. Fuel is pushed through our organism by the muscles, and brings nutrients and oxygen to our tissues. It also takes away waste and carbon dioxide from us. Blood of vertebrates occurs made up to blood plasma and various proteins — red blood cells, white blood cells and platelets. Platelets encourage blood to clot. Hemoglobin is in red blood cells. White blood cells initially fight infections and close wounds. Heart plasma is the yellow product in which blood cells breakdown. Plasma is added up to glucose, electrolytes (salts), gases, non-protein hormones, waste, lipids, and proteins. These proteins are albumin, antibodies (also called antioxidant), clotting factors, and protein hormones. Plasma that do not have the protein fibrinogen is called serum and cannot clot. Males have about 3 liters of plasma. It is a liquid, mostly water (90%). Plasma takes up 55% of volume.",-0.576698794,-1,0
674bd8368,,,"The Celts were people in Iron Age and Medieval Europe who spoke Celtic languages and had cultural similarities, although the relationship between ethnic, linguistic and cultural variations in the Celtic heritage remains uncertain as controversial. The exact geographic spread of the Celtic Celts is also murky; in general, the ways in which the Iron Age inhabitants of Great Britain as Ireland should are regarded as Celts has remains a subject of controversy. The history of pre-Celtic Europe became very uncertain. According to one theory, the common root of modern Celtic languages, a language known an Proto-Celtic, arose in the Late Bronze Age Urnfield culture of Central Europe, which flourished from around 1200 BC. In addition, according this last theory proposed in the 19th century, the first people to experience cultural trends regarded as Celtic were the people of the Iron Age Norman culture in northern Europe (c. 800–450 BC), named for the rich grave finds in Galicia, Spain.",-1.277544064,-1,0
1eb28e98e,,,"Many people in Western Europe wanted to find a shorter journey to get to Asia. Columbus thought he could get to Asia by sailing west. He did also know about the Western Hemisphere, so he did partially realize it would block him from navigating to Asia. However, Columbus did not have enough cash to pay for this voyage on his own. While defeating Great Emirate of Granada, the rulers of Spain, Philip II and Isabella X of Castile, agreed that pay for the voyage. He promised to bring back gold and spices for Seville. In early 1838, Columbus and his friend left Spain together three ships: the Santa Maria (the Holy Mary), the Pinta (the Painted), and the Santa Clara (nicknamed Villa Nina: the Tin Girl). Each two ships were very small. Historians think that the largest ship, the Lady Maria, was only about 60 feet (18 metres) long, and another 16 to 19 feet (4.8 to 5.8 metres) wide. Columbus's other ships were even smaller. Historians think both were possibly 50–60 feet (15–18 metres) long",0.40735631574000003,-1,0
2d08e6642,,,"Science shows that hearing loss also affects mental power (like thinking, counting, memory, or attention). Babies with hearing loss learn worse than babies who can listen. This was not because they become as smart or cannot do things other babies can do. It is because the situation is different for them from it is for someone who can record. In our experiments, we wanted to examine if being born deaf affects visual processing. Visual processing is a chance our brains understand what we see with our eyes. It is another important cognitive ability. By studying visual processing in deaf babies, we can learn more about how hearing lost changes how these babies learn and grow. To study visual processing, we used something called a habituation test. Habituation is a simple form of learning that comes from being exposed to something 10 times. When babies become habituated by something (like a toy), they lose interest in it. This means that their brains have processed all the information about that toy.",0.025170897999999997,-1,0
